PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2026-02-07,13:50:22.78,1,1,"Dennis, Lucas",10274891,Right,POM_COL,"Hamura, Javin",1000397352,Right,PAC_BOX,Undefined,1,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.51717,-1.87307,-2.095344,2190.002286,213.134171,1:00,5.45097,2.17011,5.99791,-22.35856,12.68119,7.49178,1.85033,0.85195,81.29867,-6.079892,-0.748275,0.426041,,,,,,,,,,,,-4.45173,7.43823,-2.00906,50,5.29122,4.42741,-129.80702,-4.95369,-7.53321,29.25769,-19.5871,POM_COL,PAC_BOX,PomonaPitzer,D3,Team,20260207-PomonaPitzer-2,01330d80-046f-11f1-87a1-bbe4b648e251,88.47131,,,8.21851,,,,,,,5ab81c87-aa0e-4d85-b863-dca276aed003,2026-02-07,21:50:22.78,2026-02-07T13:50:22.7875328-08:00,2026-02-07T21:50:22.7875328Z,,v3,POM_PIT,,,"Savas, Peter",1000276389,Right,POM_COL,59783475-a181-44ca-8f25-62a0612ee38f,54.49783,-130.81687,14.62885,5.45053,-4.27762,-9.79355,-2.16636,4.68742,-3.7666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2026-02-07,13:50:39.93,1,2,"Dennis, Lucas",10274891,Right,POM_COL,"Hamura, Javin",1000397352,Right,PAC_BOX,Undefined,1,Top,0,0,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,87.57135,-1.307687,-1.163087,2143.487486,233.979348,1:45,5.40317,2.16756,6.20584,-28.24635,7.96705,9.29154,1.84185,1.86818,79.78277,-6.592193,0.516097,0.433118,,,,,,,,,,,,-5.14528,4.89173,-2.08465,50,5.29095,2.20746,-127.16773,-3.79754,-8.36351,27.8731,-24.22266,POM_COL,PAC_BOX,PomonaPitzer,D3,Team,20260207-PomonaPitzer-2,0b739080-046f-11f1-87a1-bbe4b648e251,87.02584,,,7.78858,,,,,,,5ab81c87-aa0e-4d85-b863-dca276aed003,2026-02-07,21:50:39.93,2026-02-07T13:50:39.9314944-08:00,2026-02-07T21:50:39.9314944Z,,v3,POM_PIT,,,"Savas, Peter",1000276389,Right,POM_COL,5e3e6432-a306-4c41-bacb-dc48c6c8a484,54.29147,-128.1049,13.93655,5.40494,-2.98311,-12.11133,-2.1636,2.48867,-4.18176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2026-02-07,13:50:58.26,1,3,"Dennis, Lucas",10274891,Right,POM_COL,"Hamura, Javin",1000397352,Right,PAC_BOX,Undefined,1,Top,0,1,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,79.63393,-1.437938,-2.86036,1314.808487,253.908187,2:30,5.28803,2.27139,6.04812,-38.59266,5.93028,14.93678,0.73886,0.86594,72.18707,-8.607017,-0.169831,0.480246,,,,,,,,,,,,-8.6043,4.00795,-2.05645,50,5.15555,5.20557,-115.40691,-4.06884,-11.41464,24.75201,-26.857,POM_COL,PAC_BOX,PomonaPitzer,D3,Team,20260207-PomonaPitzer-2,1669cef0-046f-11f1-87a1-bbe4b648e251,78.48576,,,7.44686,,,,,,,5ab81c87-aa0e-4d85-b863-dca276aed003,2026-02-07,21:50:58.26,2026-02-07T13:50:58.2602752-08:00,2026-02-07T21:50:58.2602752Z,,v3,POM_PIT,,,"Savas, Peter",1000276389,Right,POM_COL,77c7ca0f-b188-4801-b326-458601e96fd2,54.449,-116.3572,12.37601,5.29197,-3.03773,-13.4285,-2.26472,5.6438,-5.70732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2026-02-07,13:51:20.37,1,4,"Dennis, Lucas",10274891,Right,POM_COL,"Hamura, Javin",1000397352,Right,PAC_BOX,Undefined,1,Top,0,2,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.74205,-1.718267,-1.745597,2043.562538,214.417139,1:15,5.44042,2.1047,6.10354,-21.58226,14.69646,9.21985,2.05165,1.25822,79.72287,-5.802245,-0.084213,0.433508,,,,,,,,,,,,-5.22733,8.45469,-1.97495,50,5.29692,3.49298,-127.29175,-4.4573,-8.51322,27.93381,-18.40471,POM_COL,PAC_BOX,PomonaPitzer,D3,Team,20260207-PomonaPitzer-2,238f4970-046f-11f1-87a1-bbe4b648e251,86.94748,,,8.01918,,,,,,,5ab81c87-aa0e-4d85-b863-dca276aed003,2026-02-07,21:51:20.37,2026-02-07T13:51:20.3730432-08:00,2026-02-07T21:51:20.3730432Z,,v3,POM_PIT,,,"Savas, Peter",1000276389,Right,POM_COL,96fc16ba-8de8-42a3-b7aa-fbe6d8c65518,54.39174,-128.25188,13.9669,5.43926,-3.8247,-9.20235,-2.10004,3.78559,-4.25661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2026-02-07,13:51:41.10,1,5,"Dennis, Lucas",10274891,Right,POM_COL,"Hamura, Javin",1000397352,Right,PAC_BOX,Undefined,1,Top,0,2,2,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,76.70491,2.514889,1.576576,2435.315783,49.638404,7:45,5.21893,2.40526,5.28594,-59.2555,-9.66032,-13.53335,2.64501,2.75834,69.07576,-8.284843,-0.827143,0.506864,,,,,,,,,,,,7.1913,-4.95146,-2.53907,50,5.40587,-2.49752,-111.03009,2.7919,8.79209,23.69654,-38.22771,POM_COL,PAC_BOX,PomonaPitzer,D3,Team,20260207-PomonaPitzer-2,2ff1c210-046f-11f1-87a1-bbe4b648e251,74.36405,,,7.62915,,,,,,,5ab81c87-aa0e-4d85-b863-dca276aed003,2026-02-07,21:51:41.10,2026-02-07T13:51:41.1075584-08:00,2026-02-07T21:51:41.1075584Z,,v3,POM_PIT,,,"Savas, Peter",1000276389,Right,POM_COL,e6b0f2f0-a523-4853-9f0e-9d6de4c80b11,55.21184,-112.13691,11.84827,5.23376,4.57744,-19.11385,-2.41282,-2.90818,4.39604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2026-02-07,13:52:02.22,1,6,"Dennis, Lucas",10274891,Right,POM_COL,"Hamura, Javin",1000397352,Right,PAC_BOX,Undefined,1,Top,0,3,2,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,88.60033,-1.693954,-2.082769,2156.316886,220.074642,1:15,5.37857,1.95554,6.15772,-22.81218,12.77257,9.70697,1.91112,0.83946,80.36783,-6.002255,-0.331969,0.429342,,,,,,,,,,,,-5.6552,7.49028,-1.8022,50,5.23823,4.27772,-128.53415,-4.49543,-9.36351,29.19793,-19.77214,POM_COL,PAC_BOX,PomonaPitzer,D3,Team,20260207-PomonaPitzer-2,3c7fb780-046f-11f1-87a1-bbe4b648e251,87.79116,,,8.2325,,,,,,,5ab81c87-aa0e-4d85-b863-dca276aed003,2026-02-07,21:52:02.22,2026-02-07T13:52:02.2240256-08:00,2026-02-07T21:52:02.2240256Z,,v3,POM_PIT,,,"Savas, Peter",1000276389,Right,POM_COL,d3b46f2b-3c88-4010-b4c6-b29dd910f832,54.33938,-129.51614,14.59897,5.37824,-3.83045,-9.88607,-1.95137,4.59263,-4.68176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2026-02-07,13:52:40.58,2,1,"Dennis, Lucas",10274891,Right,POM_COL,"Kazahaya, Trevor",1000154011,Right,PAC_BOX,Undefined,1,Top,1,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,88.35262,-2.346591,-1.420428,2094.075444,220.7818,1:15,5.45925,2.18549,6.05947,-23.53285,12.28737,9.55363,1.3244,1.66667,80.47824,-6.762211,0.300876,0.43076,,,,,,,,,,,,-5.31859,7.39394,-2.0801,50,5.26443,2.78027,-128.17291,-5.98833,-8.78761,28.17104,-19.95745,POM_COL,PAC_BOX,PomonaPitzer,D3,Team,20260207-PomonaPitzer-2,53600a40-046f-11f1-87a1-bbe4b648e251,87.50214,,,7.87438,,,,,,,5ab81c87-aa0e-4d85-b863-dca276aed003,2026-02-07,21:52:40.58,2026-02-07T13:52:40.5837824-08:00,2026-02-07T21:52:40.5837824Z,,v3,POM_PIT,,,"Savas, Peter",1000276389,Right,POM_COL,0c0b3032-0d9b-42cd-abb7-ba73504ebc9e,54.43717,-129.14447,14.08552,5.45909,-5.30004,-9.97873,-2.18121,3.08334,-4.39381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2026-02-07,13:52:59.02,2,2,"Dennis, Lucas",10274891,Right,POM_COL,"Kazahaya, Trevor",1000154011,Right,PAC_BOX,Undefined,1,Top,1,1,0,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,80.40018,-0.636459,-2.564676,1276.911249,257.629787,2:30,5.26022,2.19306,5.96601,-38.12282,5.1676,17.07962,1.49259,1.23684,73.53876,-7.693078,0.506733,0.473552,,,,,,,,,,,,-9.46878,3.29449,-1.99888,50,5.18874,4.57232,-116.69468,-2.49071,-12.99698,22.89864,-27.652,POM_COL,PAC_BOX,PomonaPitzer,D3,Team,20260207-PomonaPitzer-2,5e5ead20-046f-11f1-87a1-bbe4b648e251,79.5952,,,6.86142,,,,,,,5ab81c87-aa0e-4d85-b863-dca276aed003,2026-02-07,21:52:59.02,2026-02-07T13:52:59.0291968-08:00,2026-02-07T21:52:59.0291968Z,,v3,POM_PIT,,,"Savas, Peter",1000276389,Right,POM_COL,8d343d89-ab47-42b0-a616-0d7c321b5f85,54.53249,-117.58071,11.44932,5.26441,-1.42075,-13.826,-2.18553,5.07522,-6.49849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2026-02-07,13:53:19.02,2,3,"Dennis, Lucas",10274891,Right,POM_COL,"Kazahaya, Trevor",1000154011,Right,PAC_BOX,Undefined,1,Top,1,1,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,87.25454,-1.352792,-1.51634,2106.001667,229.059353,1:45,5.46926,2.01081,6.06412,-25.28946,11.48099,11.77709,2.10916,1.58857,79.22839,-6.104353,0.605263,0.436436,,,,,,,,,,,,-6.47178,6.70823,-1.89907,50,5.35095,2.86001,-126.60945,-3.77946,-10.40933,28.04765,-21.38441,POM_COL,PAC_BOX,PomonaPitzer,D3,Team,20260207-PomonaPitzer-2,6a4713c0-046f-11f1-87a1-bbe4b648e251,86.36413,,,8.02615,,,,,,,5ab81c87-aa0e-4d85-b863-dca276aed003,2026-02-07,21:53:19.02,2026-02-07T13:53:19.0220288-08:00,2026-02-07T21:53:19.0220288Z,,v3,POM_PIT,,,"Savas, Peter",1000276389,Right,POM_COL,b9d99d32-2bc8-49a6-853d-efa93091e3ce,54.43169,-127.58742,14.02383,5.46974,-3.03382,-10.6922,-2.00512,3.22297,-5.20467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2026-02-07,13:53:37.88,2,4,"Dennis, Lucas",10274891,Right,POM_COL,"Kazahaya, Trevor",1000154011,Right,PAC_BOX,Undefined,1,Top,1,2,1,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Double,0,0,,89.11493,-1.961316,-2.794075,2036.320851,218.46969,1:15,5.43928,2.0189,6.05104,-20.64438,14.55891,10.6293,1.90045,0.31614,81.13226,-5.861136,-0.882669,0.427035,101.08911,10.040708,-10.444512,1769.79913,107.1282,13.23087,-24.96814,228.9443,226.04625,-15.86317,1.919812,-6.30563,8.42934,-1.80715,50,5.27545,5.86945,-129.23877,-5.05715,-10.60669,28.30666,-17.99512,POM_COL,PAC_BOX,PomonaPitzer,D3,Team,20260207-PomonaPitzer-2,758382f0-046f-11f1-87a1-bbe4b648e251,88.26552,13.31231,,7.98266,,,,1.25696,1.90629,-0.31589,5ab81c87-aa0e-4d85-b863-dca276aed003,2026-02-07,21:53:37.88,2026-02-07T13:53:37.8817536-08:00,2026-02-07T21:53:37.8817536Z,LineDrive,v3,POM_PIT,,,"Savas, Peter",1000276389,Right,POM_COL,33a3dd35-8a27-4526-9e24-116e49e86c2b,54.4471,-130.20916,14.15333,5.43824,-4.44026,-8.99756,-2.01459,6.23305,-5.30335,115.379778,1.25696,143.57343,-20.62976,3.68074,-0.45524,-0.18482,0.16452,-0.05331,0.00659,1.90629,25.84969,-15.31143,0.90904,-0.34295,0.3116,-0.18145,0.0556,-0.00682,-0.31588,-26.46663,-5.66595,1.87906,-0.02184,-0.50815,0.3618,-0.11512,0.01427,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
