PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-10-31,13:48:20.84,1,1,"Wallace, William",1000223433,Right,POM_COL,"Gonzaga, Kai",10138924,Left,POM_COL,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.5739,-0.917221,-1.282703,2170.002684,195.778968,12:30,6.477,1.11844,6.15615,-15.49709,17.46997,4.64201,4.3379,0.32003,83.61117,-3.888408,-0.445618,0.413249,,,,,,,,,,,,-2.73728,9.57997,-1.02323,50,6.39911,2.77977,-133.03247,-2.55582,-4.90537,28.54101,-15.00626,POM_COL,POM_COL,PomonaPitzer,TeamExclusive,Team,20251031-PomonaPitzer-Private-2,efe00460-b69a-11f0-b4b5-134aa9993c2f,91.21005,,,7.96273,,,,,,,b569047a-0e04-480f-99d5-eeb3f692a296,2025-10-31,20:48:20.84,2025-10-31T13:48:20.8437248-07:00,2025-10-31T20:48:20.8437248Z,,v3,POM_PIT,POM_PIT,,"Savas, Peter",1000276389,Right,POM_COL,a49ff9d9-7bd3-4e79-8450-cce0a99da59c,54.34031,-133.96041,14.27051,6.47428,-2.06793,-7.50313,-1.1162,2.93925,-2.45269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-10-31,13:48:37.93,1,2,"Wallace, William",1000223433,Right,POM_COL,"Gonzaga, Kai",10138924,Left,POM_COL,Undefined,1,Top,0,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92.7971,-2.72822,-1.442231,2240.804393,222.179417,1:30,6.41869,0.96717,5.98776,-19.93895,12.2967,10.24827,2.22588,0.48424,85.32931,-6.456007,0.401447,0.408639,,,,,,,,,,,,-5.63512,7.35162,-0.85891,50,6.19223,2.94641,-134.72211,-7.0779,-10.40171,28.07649,-18.60387,POM_COL,POM_COL,PomonaPitzer,TeamExclusive,Team,20251031-PomonaPitzer-Private-2,fa2f0650-b69a-11f0-b4b5-134aa9993c2f,92.23902,,,7.46779,,,,,,,b569047a-0e04-480f-99d5-eeb3f692a296,2025-10-31,20:48:37.93,2025-10-31T13:48:37.9349504-07:00,2025-10-31T20:48:37.9349504Z,,v3,POM_PIT,POM_PIT,,"Savas, Peter",1000276389,Right,POM_COL,c8b402eb-845c-4796-93e7-1e4371be78c4,54.51067,-135.65889,14.03825,6.41803,-6.45718,-9.30194,-0.96301,3.29347,-5.20085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-10-31,13:48:54.05,1,3,"Wallace, William",1000223433,Right,POM_COL,"Gonzaga, Kai",10138924,Left,POM_COL,Undefined,1,Top,0,1,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,94.18802,-1.687065,-1.632013,2369.877037,203.006474,12:45,6.53378,0.99658,6.05904,-13.70969,17.81477,7.10823,3.82874,0.078,85.41039,-4.334428,-0.352733,0.404106,,,,,,,,,,,,-4.11079,9.96071,-0.8734,50,6.39519,3.57221,-136.65078,-4.39702,-7.71712,32.1333,-13.47487,POM_COL,POM_COL,PomonaPitzer,TeamExclusive,Team,20251031-PomonaPitzer-Private-2,03a8ddf0-b69b-11f0-b4b5-134aa9993c2f,93.27361,,,8.77763,,,,,,,b569047a-0e04-480f-99d5-eeb3f692a296,2025-10-31,20:48:54.05,2025-10-31T13:48:54.0532736-07:00,2025-10-31T20:48:54.0532736Z,,v3,POM_PIT,POM_PIT,,"Savas, Peter",1000276389,Right,POM_COL,dec722c6-bba1-40d1-8e59-bb128409415a,54.43638,-137.69004,16.06665,6.53035,-3.96121,-6.73743,-0.99297,3.8218,-3.85856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-10-31,13:49:16.78,1,4,"Wallace, William",1000223433,Right,POM_COL,"Gonzaga, Kai",10138924,Left,POM_COL,Undefined,1,Top,0,1,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,88.32385,-3.414127,-2.398289,2127.689378,194.80312,12:30,6.52156,0.83396,5.82192,-33.50273,2.48347,0.36457,0.54901,-1.36665,81.56672,-9.525966,-2.332854,0.431757,,,,,,,,,,,,-0.84744,2.52276,-0.63799,50,6.22185,5.34784,-128.0432,-8.82503,-1.40836,26.18094,-27.98149,POM_COL,POM_COL,PomonaPitzer,TeamExclusive,Team,20251031-PomonaPitzer-Private-2,114cb030-b69b-11f0-b4b5-134aa9993c2f,87.30011,,,6.75714,,,,,,,b569047a-0e04-480f-99d5-eeb3f692a296,2025-10-31,20:49:16.78,2025-10-31T13:49:16.7846400-07:00,2025-10-31T20:49:16.7846400Z,,v3,POM_PIT,POM_PIT,,"Savas, Peter",1000276389,Right,POM_COL,d357bd75-aa4a-48c4-8608-b94f31b20718,54.67801,-128.99617,13.09047,6.52454,-7.80652,-13.99075,-0.83358,5.3991,-0.70418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-10-31,13:49:35.47,1,5,"Wallace, William",1000223433,Right,POM_COL,"Gonzaga, Kai",10138924,Left,POM_COL,Undefined,1,Top,0,2,2,Splitter,Changeup,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,85.90389,-1.731094,-0.974658,1212.918636,255.921904,2:30,6.59825,0.75123,5.50366,-35.68348,3.07973,7.00634,2.00489,0.42345,78.30507,-8.267381,0.27638,0.448107,,,,,,,,,,,,-3.80886,2.5124,-0.67084,50,6.42335,1.81394,-124.55298,-5.05897,-5.92888,27.14276,-28.26324,POM_COL,POM_COL,PomonaPitzer,TeamExclusive,Team,20251031-PomonaPitzer-Private-2,1c5da290-b69b-11f0-b4b5-134aa9993c2f,84.11489,,,7.59882,,,,,,,b569047a-0e04-480f-99d5-eeb3f692a296,2025-10-31,20:49:35.47,2025-10-31T13:49:35.4700000-07:00,2025-10-31T20:49:35.4700000Z,,v3,POM_PIT,POM_PIT,,"Savas, Peter",1000276389,Right,POM_COL,40fd5cfd-b855-4020-a3c9-f72955e62be3,54.99274,-125.6363,13.57138,6.60275,-3.93093,-14.13162,-0.74796,2.05057,-2.96444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.27847,,,0.966943,,,,-0.6359,5.7729,-2.47526,74.89018,2.9147,-49.89305,-0.6259,81.57903,-3.60719,5.79761,10.82126,-14.29234,-2.52056,-56.17859,7.46308,High,High,High,,,High,High,High
6,2025-10-31,13:50:02.97,2,1,"Wallace, William",1000223433,Right,POM_COL,"Hu, Landon",1000261921,Left,POM_COL,Undefined,1,Top,1,0,0,Curveball,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,82.06066,-0.343072,-1.500421,2433.282223,29.381657,7:00,6.54347,0.80852,5.4476,-52.88133,-10.24233,-6.57725,1.81538,-1.14465,75.00043,-9.930754,-2.674528,0.469975,,,,,,,,,,,,2.82925,-4.57685,-0.67142,50,6.47699,3.39124,-119.04928,-2.64175,4.00838,25.58561,-38.65835,POM_COL,POM_COL,PomonaPitzer,TeamExclusive,Team,20251031-PomonaPitzer-Private-2,2ce22690-b69b-11f0-b4b5-134aa9993c2f,80.20092,,,7.06023,,,,,,,b569047a-0e04-480f-99d5-eeb3f692a296,2025-10-31,20:50:02.97,2025-10-31T13:50:02.9771776-07:00,2025-10-31T20:50:02.9771776Z,,v3,POM_PIT,POM_PIT,,"Savas, Peter",1000276389,Right,POM_COL,d4ac8226-5acc-4aba-aa64-52e2d56a15f4,55.05215,-120.13015,12.79281,6.55409,-1.0086,-19.32918,-0.81111,3.2219,2.00419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-10-31,13:50:21.44,2,2,"Wallace, William",1000223433,Right,POM_COL,"Hu, Landon",1000261921,Left,POM_COL,Undefined,1,Top,1,0,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.67721,-2.199046,-0.805184,2230.849402,212.336927,1:00,6.47195,0.88237,6.07901,-14.58938,17.3069,10.258,3.22038,0.99219,84.8986,-5.005355,1.042766,0.406482,,,,,,,,,,,,-5.46603,9.87512,-0.82511,50,6.29396,1.44686,-135.89208,-5.61992,-10.1305,32.24477,-13.87195,POM_COL,POM_COL,PomonaPitzer,TeamExclusive,Team,20251031-PomonaPitzer-Private-2,37ba7cc0-b69b-11f0-b4b5-134aa9993c2f,92.72841,,,8.77862,,,,,,,b569047a-0e04-480f-99d5-eeb3f692a296,2025-10-31,20:50:21.44,2025-10-31T13:50:21.4461440-07:00,2025-10-31T20:50:21.4461440Z,,v3,POM_PIT,POM_PIT,,"Savas, Peter",1000276389,Right,POM_COL,af4e537a-46c7-4604-8cc4-b40f34ca9fc1,54.41602,-136.93591,16.12239,6.46863,-5.17086,-6.93597,-0.87725,1.77481,-5.06525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-10-31,13:50:42.24,2,3,"Wallace, William",1000223433,Right,POM_COL,"Hu, Landon",1000261921,Left,POM_COL,Undefined,1,Top,1,0,2,Fastball,Four-Seam,HitByPitch,Undefined,Undefined,Undefined,0,0,,93.6825,-1.786382,-3.223187,2402.890722,199.58505,12:45,6.52297,0.77844,6.15478,-13.39516,18.4971,6.18512,3.75314,-1.68715,84.74651,-4.386854,-2.110417,0.406456,,,,,,,,,,,,-4.2065,10.45587,-0.53654,50,6.38019,7.38297,-135.78588,-4.59553,-7.77059,32.66597,-12.85902,POM_COL,POM_COL,PomonaPitzer,TeamExclusive,Team,20251031-PomonaPitzer-Private-2,44338aa0-b69b-11f0-b4b5-134aa9993c2f,92.73427,,,8.93599,,,,,,,b569047a-0e04-480f-99d5-eeb3f692a296,2025-10-31,20:50:42.24,2025-10-31T13:50:42.2428160-07:00,2025-10-31T20:50:42.2428160Z,,v3,POM_PIT,POM_PIT,,"Savas, Peter",1000276389,Right,POM_COL,38864b69-b7fc-434a-aefd-65a9df4a953e,54.34298,-136.82668,16.33299,6.52009,-4.18581,-6.42951,-0.77572,7.63055,-3.88529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-10-31,13:51:11.93,3,1,"Wallace, William",1000223433,Right,POM_COL,"Cassidy, Caleb",10304248,Right,POM_COL,Undefined,1,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.35412,-0.08566,-1.93956,2306.049433,197.2409,12:30,6.48733,0.81054,6.1072,-14.77135,17.7521,5.18788,5.17713,-0.55137,84.13499,-2.927349,-1.005564,0.410459,,,,,,,,,,,,-3.20445,9.47288,-0.66412,50,6.47278,4.31646,-134.11804,-0.60432,-5.82919,29.3531,-14.94192,POM_COL,POM_COL,PomonaPitzer,TeamExclusive,Team,20251031-PomonaPitzer-Private-2,55dc4350-b69b-11f0-b4b5-134aa9993c2f,91.82997,,,8.21913,,,,,,,b569047a-0e04-480f-99d5-eeb3f692a296,2025-10-31,20:51:11.93,2025-10-31T13:51:11.9361536-07:00,2025-10-31T20:51:11.9361536Z,,v3,POM_PIT,POM_PIT,,"Savas, Peter",1000276389,Right,POM_COL,1ba169ac-2ff0-4dce-b1da-db7494f23a85,54.38935,-135.07527,14.67655,6.48454,-0.11705,-7.47096,-0.80798,4.50655,-2.9146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-10-31,13:51:32.76,3,2,"Wallace, William",1000223433,Right,POM_COL,"Cassidy, Caleb",10304248,Right,POM_COL,Undefined,1,Top,1,1,0,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Single,0,0,,91.79576,-3.513176,-2.363588,2285.03607,198.311326,12:30,6.49828,0.66013,6.24433,-15.11709,17.7271,5.51418,1.99139,-1.0616,83.98708,-6.400997,-1.36824,0.412478,78.55485,18.848131,-11.897564,1466.270195,106.58626,23.84183,-27.18871,223.62675,215.60815,-17.763148,2.5398,-3.54571,10.53489,-0.48693,50,6.22887,5.2709,-133.10811,-8.59558,-6.35471,28.85056,-13.29317,POM_COL,POM_COL,PomonaPitzer,TeamExclusive,Team,20251031-PomonaPitzer-Private-2,62622270-b69b-11f0-b4b5-134aa9993c2f,91.38051,23.96405,,7.80868,,,,2.0863,2.11773,1.04304,b569047a-0e04-480f-99d5-eeb3f692a296,2025-10-31,20:51:32.76,2025-10-31T13:51:32.7663616-07:00,2025-10-31T20:51:32.7663616Z,LineDrive,v3,POM_PIT,POM_PIT,,"Savas, Peter",1000276389,Right,POM_COL,84c044b9-efb7-4737-bad2-e3a619efa04b,54.25487,-134.02717,14.42528,6.49595,-8.17212,-6.64658,-0.65806,5.47333,-3.17735,123.112916,2.08632,106.6925,-14.26189,2.94308,-0.54913,0.07584,-0.00471,-0.00074,0.00017,2.11771,37.22174,-16.81668,0.94272,-0.1446,0.0369,-0.0109,0.00293,-0.00033,1.04304,-22.47939,-3.51696,1.10623,-0.28554,0.06047,-0.01122,0.00158,-0.0001,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
