PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2026-04-18,13:56:53.38,1,1,"Dennis, Lucas",10274891,Right,POM_COL,"Hartman, Quinn",1000392795,Right,CAL_TEC,Undefined,1,Top,0,0,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,82.56821,-1.541712,-4.045337,1935.299655,227.555506,1:30,5.48517,1.9617,5.76127,-28.95183,12.07162,11.86449,1.63363,-0.8211,76.22044,-6.894508,-1.926951,0.460986,,,,,,,,,,,,-7.06626,6.92595,-1.63337,50,5.3395,7.99804,-119.7129,-4.14756,-10.34449,21.20908,-22.03497,POM_COL,CAL_TEC,PomonaPitzer,D3,Team,20260418-PomonaPitzer-2,213ce5c0-3b69-11f1-9995-2d5b6d9285b1,81.76484,,,6.34776,,,,,,,2406fc0b-637f-4cb9-a9cc-8bc242636732,2026-04-18,20:56:53.38,2026-04-18T13:56:53.3835264-07:00,2026-04-18T20:56:53.3835264Z,,v3,643-145631,643-144573,,"Parker, Will",1000474009,Right,POM_COL,d9f9c537-d2d7-48a8-836b-d7846fa00bad,54.73781,-120.54936,10.60454,5.48595,-3.27853,-11.01748,-1.95684,8.40601,-5.17225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2026-04-18,13:57:10.00,1,2,"Dennis, Lucas",10274891,Right,POM_COL,"Hartman, Quinn",1000392795,Right,CAL_TEC,Undefined,1,Top,0,0,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,74.16689,0.124091,-4.044755,2530.862481,79.772071,8:45,5.21422,2.13713,5.37576,-52.47369,-0.75228,-12.33095,0.95803,-2.68866,68.98345,-9.347722,-6.227919,0.517615,,,,,,,,,,,,5.12174,0.07831,-1.76546,50,5.18827,8.05995,-107.51738,-1.45997,6.02462,17.78876,-32.08196,POM_COL,CAL_TEC,PomonaPitzer,D3,Team,20260418-PomonaPitzer-2,2b2b0300-3b69-11f1-9995-2d5b6d9285b1,72.81949,,,5.18344,,,,,,,2406fc0b-637f-4cb9-a9cc-8bc242636732,2026-04-18,20:57:10.00,2026-04-18T13:57:10.0000768-07:00,2026-04-18T20:57:10.0000768Z,,v3,643-145631,643-144573,,"Parker, Will",1000474009,Right,POM_COL,db046364-c45e-4d44-8de7-50321aec88c1,55.12476,-108.36196,8.89438,5.22143,0.06321,-16.04098,-2.14134,7.77391,3.01231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2026-04-18,13:57:28.79,1,3,"Dennis, Lucas",10274891,Right,POM_COL,"Hartman, Quinn",1000392795,Right,CAL_TEC,Undefined,1,Top,0,1,1,Fastball,Changeup,InPlay,Undefined,Popup,Out,1,0,,84.89791,-1.528868,-3.066746,2132.372948,225.603348,1:30,5.46215,1.81775,5.67393,-25.45245,13.49292,12.5706,1.91339,0.00348,78.12102,-6.253702,-0.822491,0.449158,77.26786,45.747177,21.352423,,97.57819,87.89044,50.77844,243.11203,113.17497,32.417378,5.040415,-7.22119,7.61902,-1.56706,50,5.31698,6.09087,-123.18989,-4.11595,-11.16101,23.14647,-20.39816,POM_COL,CAL_TEC,PomonaPitzer,D3,Team,20260418-PomonaPitzer-2,364cbe40-3b69-11f1-9995-2d5b6d9285b1,83.91795,92.87589,,6.77689,,,,1.63487,1.83499,0.00473,2406fc0b-637f-4cb9-a9cc-8bc242636732,2026-04-18,20:57:28.79,2026-04-18T13:57:28.7903232-07:00,2026-04-18T20:57:28.7903232Z,FlyBall,v3,643-145631,643-144573,,"Parker, Will",1000474009,Right,POM_COL,411fde4e-8447-4cdd-aef7-f70373fb58a7,54.82583,-124.09331,11.57324,5.46209,-3.31979,-10.19908,-1.81329,6.52649,-5.58051,206.000819,1.63955,73.54559,-16.56569,3.42001,0.00789,-0.27468,0.08459,-0.01096,0.00053,1.83208,81.22296,-20.8922,1.76521,-0.35275,0.04189,0.00733,-0.00263,0.0002,0.00435,28.80407,0.19176,-0.43017,0.04351,0.0309,-0.01185,0.00163,-8E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
4,2026-04-18,13:58:01.81,2,1,"Dennis, Lucas",10274891,Right,POM_COL,"Hargenrader, Kailen",10119585,Left,CAL_TEC,Undefined,1,Top,1,0,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,85.61834,-1.257528,-2.310116,1977.49002,231.090902,1:45,5.53316,1.95868,5.71553,-25.36037,12.71981,14.37292,2.2472,1.00324,78.98052,-5.963193,0.260579,0.444141,,,,,,,,,,,,-7.86674,7.14142,-1.77426,50,5.4122,4.41857,-124.35261,-3.56022,-12.42798,22.85358,-20.89195,POM_COL,CAL_TEC,PomonaPitzer,D3,Team,20260418-PomonaPitzer-2,4a008930-3b69-11f1-9995-2d5b6d9285b1,84.86594,,,6.63782,,,,,,,2406fc0b-637f-4cb9-a9cc-8bc242636732,2026-04-18,20:58:01.81,2026-04-18T13:58:01.8126336-07:00,2026-04-18T20:58:01.8126336Z,,v3,643-145631,643-144573,,"Parker, Will",1000474009,Right,POM_COL,16af2e72-3bb7-43a7-83d8-80effdc0e019,54.78336,-125.22861,11.42679,5.53332,-2.75941,-10.44597,-1.95275,4.89495,-6.21399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2026-04-18,13:58:17.88,2,2,"Dennis, Lucas",10274891,Right,POM_COL,"Hargenrader, Kailen",10119585,Left,CAL_TEC,Undefined,1,Top,1,0,1,ChangeUp,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,77.05164,-0.748797,-2.854448,1488.718144,254.7958,2:30,5.32409,1.99295,6.13516,-41.49357,4.89146,12.93253,1.17333,0.4303,71.308,-8.40996,-0.521914,0.490185,,,,,,,,,,,,-7.48453,3.1163,-1.78178,50,5.24517,5.13959,-111.96109,-2.66808,-9.55231,19.17847,-28.19679,POM_COL,CAL_TEC,PomonaPitzer,D3,Team,20260418-PomonaPitzer-2,53949f90-3b69-11f1-9995-2d5b6d9285b1,76.89426,,,5.74363,,,,,,,2406fc0b-637f-4cb9-a9cc-8bc242636732,2026-04-18,20:58:17.88,2026-04-18T13:58:17.8881536-07:00,2026-04-18T20:58:17.8881536Z,,v3,643-145631,643-144573,,"Parker, Will",1000474009,Right,POM_COL,8b6e0c77-f1c4-48b4-8439-c5bab8d448a1,54.36585,-112.70646,9.58923,5.32757,-1.57221,-14.0984,-1.98875,5.51084,-4.77616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2026-04-18,13:58:40.14,2,3,"Dennis, Lucas",10274891,Right,POM_COL,"Hargenrader, Kailen",10119585,Left,CAL_TEC,Undefined,1,Top,1,0,2,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,85.93397,-1.76801,0.174863,2134.470235,219.61319,1:15,5.58362,1.72237,5.60505,-26.33076,12.20355,9.01422,1.73844,2.63679,78.21331,-6.662176,1.785443,0.446782,,,,,,,,,,,,-4.49024,7.10666,-1.74318,50,5.41555,-0.76688,-124.63013,-4.72168,-7.00765,26.86276,-21.08313,POM_COL,CAL_TEC,PomonaPitzer,D3,Team,20260418-PomonaPitzer-2,60d7db40-3b69-11f1-9995-2d5b6d9285b1,84.36436,,,7.72066,,,,,,,2406fc0b-637f-4cb9-a9cc-8bc242636732,2026-04-18,20:58:40.14,2026-04-18T13:58:40.1408000-07:00,2026-04-18T20:58:40.1408000Z,,v3,643-145631,643-144573,,"Parker, Will",1000474009,Right,POM_COL,315c82c3-a905-4648-8c27-b093b68957c5,54.89105,-125.67992,13.43138,5.58398,-3.89775,-10.54156,-1.71856,-0.49302,-3.50383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2026-04-18,13:59:00.21,2,4,"Dennis, Lucas",10274891,Right,POM_COL,"Hargenrader, Kailen",10119585,Left,CAL_TEC,Undefined,1,Top,1,1,2,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,85.63273,-2.138558,-1.732258,2032.446917,223.29345,1:30,5.53826,1.68031,5.63985,-28.21974,10.5689,8.70831,1.18976,0.78952,78.00162,-7.367428,-0.175404,0.448253,,,,,,,,,,,,-4.91193,6.40398,-1.53867,50,5.33869,3.38344,-124.12555,-5.5832,-7.60693,26.55127,-22.25645,POM_COL,CAL_TEC,PomonaPitzer,D3,Team,20260418-PomonaPitzer-2,6ccf0ef0-3b69-11f1-9995-2d5b6d9285b1,84.08736,,,7.63111,,,,,,,2406fc0b-637f-4cb9-a9cc-8bc242636732,2026-04-18,20:59:00.21,2026-04-18T13:59:00.2130432-07:00,2026-04-18T20:59:00.2130432Z,,v3,643-145631,643-144573,,"Parker, Will",1000474009,Right,POM_COL,6f56bf41-84c8-4a12-b36b-e9cff4f4fa97,54.85642,-125.16006,13.27564,5.53933,-4.71603,-11.12823,-1.67627,3.67983,-3.80346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2026-04-18,13:59:16.88,2,5,"Dennis, Lucas",10274891,Right,POM_COL,"Hargenrader, Kailen",10119585,Left,CAL_TEC,Undefined,1,Top,1,2,2,ChangeUp,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,78.57743,-1.180829,-3.134405,1365.996943,251.554043,2:30,5.30814,2.02631,5.789,-40.34349,5.48382,11.78095,0.84589,0.08928,71.7945,-8.61319,-1.023834,0.487229,57.24331,-12.17362,73.106128,,,,,6.01248,4.82389,38.298568,0.053255,-7.01292,3.56693,-1.77536,50,5.18642,5.80418,-113.92145,-3.60431,-9.14026,22.53687,-27.52507,POM_COL,CAL_TEC,PomonaPitzer,D3,Team,20260418-PomonaPitzer-2,76b9a9c0-3b69-11f1-9995-2d5b6d9285b1,77.36076,0.94469,,6.78293,,,,3.44597,0.94469,-0.46386,2406fc0b-637f-4cb9-a9cc-8bc242636732,2026-04-18,20:59:16.88,2026-04-18T13:59:16.8817664-07:00,2026-04-18T20:59:16.8817664Z,GroundBall,v3,643-145631,643-144573,,"Parker, Will",1000474009,Right,POM_COL,e142b21a-b0e0-4a4e-b772-c3811511d07d,54.71054,-114.84955,11.26844,5.31151,-2.47079,-13.76254,-2.02214,6.18059,-4.57013,180,3.44557,23.89591,,,,,,,,0.94499,-17.73905,,,,,,,,-0.46517,78.68097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
9,2026-04-18,13:59:40.52,2,6,"Dennis, Lucas",10274891,Right,POM_COL,"Hargenrader, Kailen",10119585,Left,CAL_TEC,Undefined,1,Top,1,2,2,Fastball,Changeup,InPlay,Undefined,FlyBall,Out,1,0,,84.62348,-1.714855,-3.367269,2076.97559,213.390504,1:00,5.51475,1.80986,5.94017,-27.27809,11.95359,7.01626,1.64759,-0.73265,77.20826,-6.804826,-2.109096,0.450806,75.7488,42.489156,-15.408655,,104.14297,71.22482,-35.41429,248.89644,243.98978,-19.551704,4.421594,-4.59996,7.02382,-1.5452,50,5.36248,6.93997,-122.6531,-4.52475,-6.97099,25.43367,-21.52984,POM_COL,CAL_TEC,PomonaPitzer,D3,Team,20260418-PomonaPitzer-2,84cf77b0-3b69-11f1-9995-2d5b6d9285b1,83.61117,76.56071,,7.41523,,,,2.06894,1.68774,0.70782,2406fc0b-637f-4cb9-a9cc-8bc242636732,2026-04-18,20:59:40.52,2026-04-18T13:59:40.5227520-07:00,2026-04-18T20:59:40.5227520Z,FlyBall,v3,643-145631,643-144573,,"Parker, Will",1000474009,Right,POM_COL,5315c598-2895-4ace-a83a-1683ff77c47d,54.55796,-123.59464,12.71683,5.51523,-3.72773,-10.76492,-1.80689,7.19803,-3.4855,127.312332,2.0864,78.5346,-8.13774,-2.34853,3.81653,-2.11992,0.58575,-0.07934,0.00421,1.69951,74.7737,-20.46414,-0.13953,1.35611,-0.65907,0.14218,-0.01337,0.00037,0.71285,-21.94886,-1.64927,-1.13392,2.65455,-1.79461,0.59453,-0.09477,0.00582,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
10,2026-04-18,14:00:13.81,3,1,"Dennis, Lucas",10274891,Right,POM_COL,"Hu, Mark",1000091669,Right,CAL_TEC,Undefined,1,Top,2,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,86.87778,-1.022348,-0.146794,2148.869226,211.925504,1:00,5.67412,1.69014,5.77657,-24.82017,12.5291,7.0326,2.65438,2.1396,79.11231,-5.663892,1.113428,0.439858,,,,,,,,,,,,-3.59882,7.05996,-1.68215,50,5.5749,0.02205,-126.09247,-3.05396,-5.76304,26.91807,-20.86846,POM_COL,CAL_TEC,PomonaPitzer,D3,Team,20260418-PomonaPitzer-2,98a597b0-3b69-11f1-9995-2d5b6d9285b1,85.69227,,,7.76547,,,,,,,2406fc0b-637f-4cb9-a9cc-8bc242636732,2026-04-18,21:00:13.81,2026-04-18T14:00:13.8126848-07:00,2026-04-18T21:00:13.8126848Z,,v3,643-145631,643-144573,,"Parker, Will",1000474009,Right,POM_COL,0a1bafb1-93e8-47a7-ad61-0fd25fdf2a09,54.71919,-127.09593,13.45904,5.67424,-2.27602,-10.43423,-1.68698,0.23689,-2.88152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
