PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2026-03-28,11:00:14.50,1,1,"Polishuk, Will",1000375103,Right,POM_COL,"Schulze, Jay",10114357,Right,WHI_COL1,Undefined,1,Top,0,0,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.55728,-3.000879,-2.571168,2338.339746,217.021806,1:15,6.26694,1.23908,5.32932,-15.93469,19.67828,13.98158,2.11791,-0.00993,82.03452,-6.001441,-0.090261,0.429512,,,,,,,,,,,,-7.77457,11.05863,-1.01732,50,5.98433,5.20894,-129.77833,-7.32311,-13.29098,26.55134,-13.26877,POM_COL,WHI_COL1,PomonaPitzer,TeamExclusive,Team,20260328-PomonaPitzer-Private-1,f91277d0-2acf-11f1-8cbf-a1be09b69ae6,87.75642,,,7.52276,,,,,,,afc8f227-0d99-4f26-9ec5-9eb72a8ad494,2026-03-28,18:00:14.50,2026-03-28T11:00:14.5050112-07:00,2026-03-28T18:00:14.5050112Z,,v3,643-145631,643-146222,,"Parker, Will",1000474009,Right,POM_COL,984d395b-0198-45b5-b7f1-72a6fa83da38,55.17077,-130.83194,13.27567,6.26448,-6.79658,-6.63439,-1.23449,5.73636,-6.64549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2026-03-28,11:00:36.62,1,2,"Polishuk, Will",1000375103,Right,POM_COL,"Schulze, Jay",10114357,Right,WHI_COL1,Undefined,1,Top,0,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.29774,0.622266,-1.440648,2199.890499,215.019976,1:15,6.31198,1.23601,5.18403,-18.3556,17.70221,11.59103,5.36801,0.84623,81.20868,-2.829952,0.611445,0.432186,,,,,,,,,,,,-6.11851,8.96154,-1.11105,50,6.3563,2.70642,-129.49592,0.79664,-10.37658,27.3562,-16.97584,POM_COL,WHI_COL1,PomonaPitzer,TeamExclusive,Team,20260328-PomonaPitzer-Private-1,063e8200-2ad0-11f1-8cbf-a1be09b69ae6,87.21339,,,8.08906,,,,,,,afc8f227-0d99-4f26-9ec5-9eb72a8ad494,2026-03-28,18:00:36.62,2026-03-28T11:00:36.6240256-07:00,2026-03-28T18:00:36.6240256Z,,v3,643-145631,643-146222,,"Parker, Will",1000474009,Right,POM_COL,b1bcf14b-56ab-4f26-b7c6-b09170f7f02e,55.3115,-130.61316,13.6781,6.30961,1.48995,-8.48792,-1.23023,3.13021,-5.18829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2026-03-28,11:00:54.39,1,3,"Polishuk, Will",1000375103,Right,POM_COL,"Schulze, Jay",10114357,Right,WHI_COL1,Undefined,1,Top,0,1,1,Fastball,Four-Seam,FoulBallFieldable,Undefined,Undefined,Undefined,0,0,,90.40024,-1.346836,-2.294468,2367.132807,220.246757,1:15,6.2208,1.25661,5.37043,-17.77481,17.3491,13.67079,3.47555,0.24344,82.00599,-4.70172,0.133702,0.426553,,,,,,,,,,,,-7.55933,9.46512,-1.06095,50,6.08784,4.62624,-131.02849,-3.66745,-13.05352,29.42235,-15.82954,POM_COL,WHI_COL1,PomonaPitzer,TeamExclusive,Team,20260328-PomonaPitzer-Private-1,10d9cf30-2ad0-11f1-8cbf-a1be09b69ae6,88.36522,,,8.39425,,,,,,,afc8f227-0d99-4f26-9ec5-9eb72a8ad494,2026-03-28,18:00:54.39,2026-03-28T11:00:54.3972864-07:00,2026-03-28T18:00:54.3972864Z,,v3,643-145631,643-146222,,"Parker, Will",1000474009,Right,POM_COL,f5672bf1-745a-4a6d-8b3b-be88a2dc7310,55.12745,-132.17483,14.71118,6.21872,-3.0507,-7.91477,-1.25111,5.13483,-6.52676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2026-03-28,11:01:31.32,1,4,"Polishuk, Will",1000375103,Right,POM_COL,"Schulze, Jay",10114357,Right,WHI_COL1,Undefined,1,Top,0,1,2,Slider,Slider,InPlay,Undefined,FlyBall,Out,1,0,,83.5472,0.776659,-1.89779,2087.065459,242.777357,2:00,6.09634,1.3915,5.65741,-38.35959,1.97973,1.43126,3.62444,-0.2597,76.61266,-6.272159,-1.642088,0.457126,81.8128,28.016712,-7.892108,2522.250243,109.38255,50.55137,-11.63859,299.00844,293.21129,-3.728553,4.287948,-1.2541,1.14358,-1.23177,50,6.13765,3.9622,-121.3158,0.32739,-1.87004,23.60688,-30.46879,POM_COL,WHI_COL1,PomonaPitzer,TeamExclusive,Team,20260328-PomonaPitzer-Private-1,26e74190-2ad0-11f1-8cbf-a1be09b69ae6,82.45532,59.27834,,6.93454,,,,1.14861,3.7522,0.33136,afc8f227-0d99-4f26-9ec5-9eb72a8ad494,2026-03-28,18:01:31.32,2026-03-28T11:01:31.3234944-07:00,2026-03-28T18:01:31.3234944Z,FlyBall,v3,643-145631,643-146222,,"Parker, Will",1000474009,Right,POM_COL,2d576b2f-bf7f-486a-b431-8e333567ca40,54.84217,-122.25441,11.80344,6.10055,1.53883,-15.23439,-1.39078,4.03655,-0.93502,196.189788,1.14836,104.93635,-16.50564,3.65065,-0.79854,0.18774,-0.04049,0.00569,-0.00034,3.75306,56.33587,-15.21026,0.36296,0.19258,-0.13374,0.04217,-0.00639,0.00037,0.33141,-14.54832,5.07687,-1.27579,0.2819,-0.05602,0.00939,-0.00112,6E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Medium,,,
5,2026-03-28,11:02:04.97,2,1,"Polishuk, Will",1000375103,Right,POM_COL,"Mecate, Matthew",1000394015,Right,WHI_COL1,Undefined,1,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.59753,-0.80499,-2.340965,2136.765163,222.151775,1:30,6.17929,1.52578,5.28108,-21.53726,14.38347,11.90142,3.62784,0.31785,81.18497,-4.828304,-0.230638,0.431364,,,,,,,,,,,,-6.59028,7.785,-1.32097,50,6.09046,4.74511,-129.80426,-2.57633,-11.16327,28.99188,-18.98702,POM_COL,WHI_COL1,PomonaPitzer,TeamExclusive,Team,20260328-PomonaPitzer-Private-1,3aeb0140-2ad0-11f1-8cbf-a1be09b69ae6,87.37967,,,8.41256,,,,,,,afc8f227-0d99-4f26-9ec5-9eb72a8ad494,2026-03-28,18:02:04.97,2026-03-28T11:02:04.9742336-07:00,2026-03-28T18:02:04.9742336Z,,v3,643-145631,643-146222,,"Parker, Will",1000474009,Right,POM_COL,27e018d0-08c4-4b7a-a1d9-39ad7d869546,55.21412,-130.96366,14.49594,6.17831,-1.81703,-9.49351,-1.51966,5.19154,-5.58163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2026-03-28,11:02:23.25,2,2,"Polishuk, Will",1000375103,Right,POM_COL,"Mecate, Matthew",1000394015,Right,WHI_COL1,Undefined,1,Top,1,1,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,90.74556,-2.571933,-3.856949,2108.186623,225.904298,1:30,6.13142,1.54846,5.4429,-21.71281,13.14556,12.34166,1.90679,-1.03986,82.57761,-6.609957,-1.665812,0.424937,,,,,,,,,,,,-7.29406,7.71422,-1.21569,50,5.88876,8.2783,-131.25707,-6.67004,-12.66776,28.94752,-18.77663,POM_COL,WHI_COL1,PomonaPitzer,TeamExclusive,Team,20260328-PomonaPitzer-Private-1,45d72d90-2ad0-11f1-8cbf-a1be09b69ae6,88.70117,,,8.16795,,,,,,,afc8f227-0d99-4f26-9ec5-9eb72a8ad494,2026-03-28,18:02:23.25,2026-03-28T11:02:23.2527872-07:00,2026-03-28T18:02:23.2527872Z,,v3,643-145631,643-146222,,"Parker, Will",1000474009,Right,POM_COL,19a7bff0-13e1-425f-9f2e-938e94a7ee0e,55.05375,-132.36694,14.47376,6.1307,-5.95013,-9.38832,-1.54239,8.76399,-6.33388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2026-03-28,11:02:42.61,2,3,"Polishuk, Will",1000375103,Right,POM_COL,"Mecate, Matthew",1000394015,Right,WHI_COL1,Undefined,1,Top,1,2,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.91309,-1.879927,-1.202947,2157.355051,225.90964,1:30,6.13854,1.46366,5.23203,-21.28773,14.39272,13.60257,2.59641,1.46627,81.72113,-5.840661,1.209621,0.429919,,,,,,,,,,,,-7.08433,8.09272,-1.36319,50,5.94993,2.09167,-130.30025,-5.03031,-12.10571,28.92721,-18.34521,POM_COL,WHI_COL1,PomonaPitzer,TeamExclusive,Team,20260328-PomonaPitzer-Private-1,515ba240-2ad0-11f1-8cbf-a1be09b69ae6,87.67339,,,8.19196,,,,,,,afc8f227-0d99-4f26-9ec5-9eb72a8ad494,2026-03-28,18:02:42.61,2026-03-28T11:02:42.6134528-07:00,2026-03-28T18:02:42.6134528Z,,v3,643-145631,643-146222,,"Parker, Will",1000474009,Right,POM_COL,3f614250-058c-47e7-b92a-d4971a405229,55.26371,-131.46362,14.46361,6.1374,-4.29252,-9.17261,-1.4571,2.57853,-6.05285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2026-03-28,11:03:01.55,2,4,"Polishuk, Will",1000375103,Right,POM_COL,"Mecate, Matthew",1000394015,Right,WHI_COL1,Undefined,1,Top,1,3,0,Fastball,Sinker,BallCalled,Walk,Undefined,Undefined,0,0,,90.53115,-2.023655,-1.347254,2136.96467,223.247176,1:30,6.22154,1.52297,5.26193,-20.04466,15.16032,13.11796,2.64866,1.35018,82.16625,-5.766857,0.980472,0.427045,,,,,,,,,,,,-6.88599,8.52386,-1.40935,50,6.02181,2.45761,-131.15982,-5.33268,-11.90996,29.58237,-17.43123,POM_COL,WHI_COL1,PomonaPitzer,TeamExclusive,Team,20260328-PomonaPitzer-Private-1,5cd604d0-2ad0-11f1-8cbf-a1be09b69ae6,88.26346,,,8.36491,,,,,,,afc8f227-0d99-4f26-9ec5-9eb72a8ad494,2026-03-28,18:03:01.55,2026-03-28T11:03:01.5549440-07:00,2026-03-28T18:03:01.5549440Z,,v3,643-145631,643-146222,,"Parker, Will",1000474009,Right,POM_COL,e7575ab9-7fe9-40df-888e-7b57122ad605,55.23323,-132.33488,14.79118,6.21988,-4.64029,-8.71561,-1.51637,2.93069,-5.95498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2026-03-28,11:03:33.09,3,1,"Polishuk, Will",1000375103,Right,POM_COL,"Jasso, Alexander",1000218885,Right,WHI_COL1,Undefined,1,Top,1,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,80.42987,0.852627,-2.06334,1933.695794,47.6022,7:30,6.06209,1.38004,5.3361,-43.86471,1.68807,-0.19921,3.20719,-0.57318,71.52623,-7.233618,-2.098719,0.485768,,,,,,,,,,,,-0.66894,1.17689,-1.19362,50,6.10875,4.19595,-116.22391,0.18835,-0.88607,28.19313,-30.61513,POM_COL,WHI_COL1,PomonaPitzer,TeamExclusive,Team,20260328-PomonaPitzer-Private-1,6f770030-2ad0-11f1-8cbf-a1be09b69ae6,77.59349,,,8.90364,,,,,,,afc8f227-0d99-4f26-9ec5-9eb72a8ad494,2026-03-28,18:03:33.09,2026-03-28T11:03:33.0902528-07:00,2026-03-28T18:03:33.0902528Z,,v3,643-145631,643-146222,,"Parker, Will",1000474009,Right,POM_COL,d8519b58-50b1-41c2-ab05-522dd5841698,55.15445,-117.4676,14.09657,6.07065,1.53888,-15.30757,-1.37958,4.23504,-0.44303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2026-03-28,11:03:49.37,3,2,"Polishuk, Will",1000375103,Right,POM_COL,"Jasso, Alexander",1000218885,Right,WHI_COL1,Undefined,1,Top,1,0,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.9201,-2.572459,-4.12113,2146.210851,211.54665,1:00,6.36658,1.30599,5.41019,-17.66162,18.7143,10.72221,2.4768,-1.6682,80.81264,-5.90371,-2.22098,0.434089,,,,,,,,,,,,-6.5487,10.50079,-0.94637,50,6.12504,8.77375,-128.55509,-6.3446,-10.91174,27.72521,-14.67721,POM_COL,WHI_COL1,PomonaPitzer,TeamExclusive,Team,20260328-PomonaPitzer-Private-1,7928b0b0-2ad0-11f1-8cbf-a1be09b69ae6,86.83118,,,8.10746,,,,,,,afc8f227-0d99-4f26-9ec5-9eb72a8ad494,2026-03-28,18:03:49.37,2026-03-28T11:03:49.3722112-07:00,2026-03-28T18:03:49.3722112Z,,v3,643-145631,643-146222,,"Parker, Will",1000474009,Right,POM_COL,667a0955-5287-46b6-8cfe-d525154ed73a,55.0859,-129.64732,13.86261,6.3636,-5.76639,-7.33861,-1.30048,9.20361,-5.45587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
