GameUID,PitchNo,PitchUID,PlayID,Date,Time,UTCDate,UTCTime,LocalDateTime,UTCDateTime,PitcherTeam,BatterTeam,PitchCall,PlayResult,DetectedShift,1B_PositionAtReleaseX,1B_PositionAtReleaseZ,2B_PositionAtReleaseX,2B_PositionAtReleaseZ,3B_PositionAtReleaseX,3B_PositionAtReleaseZ,SS_PositionAtReleaseX,SS_PositionAtReleaseZ,LF_PositionAtReleaseX,LF_PositionAtReleaseZ,CF_PositionAtReleaseX,CF_PositionAtReleaseZ,RF_PositionAtReleaseX,RF_PositionAtReleaseZ,1B_Name,1B_Id,2B_Name,2B_Id,3B_Name,3B_Id,SS_Name,SS_Id,LF_Name,LF_Id,CF_Name,CF_Id,RF_Name,RF_Id,FHC
231a033c-9fee-4ed3-8ab0-22db20dde7fc,1,a47b5370-da96-11ef-9c6c-e1b4b003f2ac,8b64b06c-dc22-40b7-9a42-f1c0c2a93220,2025-01-24,13:03:20.49,2025-01-24,21:03:20.49,2025-01-24T13:03:20.4920000-08:00,2025-01-24T21:03:20.4920000Z,POM_COL,AZU_PAC,BallCalled,Undefined,NoShift,99.3225,68.53302,147.23021,37.29277,83.08733,-50.32277,140.81444,-37.79029,243.63367,-135.21342,316.74292,7.15191,258.7697,123.00526,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,2,aff17040-da96-11ef-9c6c-e1b4b003f2ac,5ed4a28e-61c8-4454-846a-319ac3e14656,2025-01-24,13:03:39.73,2025-01-24,21:03:39.73,2025-01-24T13:03:39.7360000-08:00,2025-01-24T21:03:39.7360000Z,POM_COL,AZU_PAC,StrikeCalled,Undefined,NoShift,96.36647,65.8291,146.84579,34.87951,85.71515,-52.5725,140.34351,-38.45825,244.18395,-134.5053,314.00688,7.27013,258.63921,122.18025,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,3,bb830450-da96-11ef-9c6c-e1b4b003f2ac,c8000b2f-fecc-4081-91ae-887603da920f,2025-01-24,13:03:59.16,2025-01-24,21:03:59.16,2025-01-24T13:03:59.1660000-08:00,2025-01-24T21:03:59.1660000Z,POM_COL,AZU_PAC,StrikeCalled,Undefined,NoShift,96.75933,65.88356,146.48863,35.58373,82.50748,-50.59322,141.54516,-39.07754,242.86842,-132.45545,312.66654,7.61161,256.38029,121.31682,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,4,cb4ee6b0-da96-11ef-9c6c-e1b4b003f2ac,5abfbef9-a7cc-4261-a307-cd3df4593bfd,2025-01-24,13:04:25.65,2025-01-24,21:04:25.65,2025-01-24T13:04:25.6520000-08:00,2025-01-24T21:04:25.6520000Z,POM_COL,AZU_PAC,BallCalled,Undefined,NoShift,98.29435,65.42748,145.23833,35.16198,94.4901,-60.21988,141.34962,-38.27428,242.45353,-132.48377,311.74926,6.47828,255.37633,118.36996,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,5,d96fff40-da96-11ef-9c6c-e1b4b003f2ac,28c9eb50-84b8-4819-866d-6fcf9c923514,2025-01-24,13:04:49.43,2025-01-24,21:04:49.43,2025-01-24T13:04:49.4310000-08:00,2025-01-24T21:04:49.4310000Z,POM_COL,AZU_PAC,BallCalled,Undefined,NoShift,98.09817,65.18187,147.76953,33.17623,94.78326,-60.79762,140.05141,-41.41312,239.34363,-131.87906,309.77399,4.24937,258.78826,112.80084,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,6,e78d9560-da96-11ef-9c6c-e1b4b003f2ac,8bec1f3b-fb44-4be5-b102-6ccfa8abc4e2,2025-01-24,13:05:13.02,2025-01-24,21:05:13.02,2025-01-24T13:05:13.0230000-08:00,2025-01-24T21:05:13.0230000Z,POM_COL,AZU_PAC,FoulBallNotFieldable,Undefined,NoShift,97.07166,65.04096,146.95867,33.1172,95.00107,-60.7252,139.89894,-41.23633,240.95403,-130.79985,309.78412,5.03845,262.94772,115.37104,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,7,f54df050-da96-11ef-9c6c-e1b4b003f2ac,97c0ed01-83a8-45b7-acc8-cfa84d1446c4,2025-01-24,13:05:36.07,2025-01-24,21:05:36.07,2025-01-24T13:05:36.0720000-08:00,2025-01-24T21:05:36.0720000Z,POM_COL,AZU_PAC,FoulBallNotFieldable,Undefined,NoShift,97.071,63.84576,146.17376,35.71815,95.77821,-60.47527,140.21143,-42.04536,244.3257,-130.56005,300.55443,-16.93587,255.84974,123.55326,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,8,05e9cce0-da97-11ef-9c6c-e1b4b003f2ac,db0d26e4-6ddb-46a4-9590-45d0689b7cd3,2025-01-24,13:06:04.01,2025-01-24,21:06:04.01,2025-01-24T13:06:04.0180000-08:00,2025-01-24T21:06:04.0180000Z,POM_COL,AZU_PAC,BallCalled,Undefined,NoShift,97.91394,63.4577,146.14814,35.33401,95.3218,-60.80543,140.57882,-40.97889,245.90123,-133.89939,303.71387,-19.77396,256.08564,121.24007,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,9,26e455f0-da97-11ef-9c6c-e1b4b003f2ac,b234188f-d134-493d-8c4d-44493cb58b22,2025-01-24,13:06:59.31,2025-01-24,21:06:59.31,2025-01-24T13:06:59.3140000-08:00,2025-01-24T21:06:59.3140000Z,POM_COL,AZU_PAC,BallCalled,Undefined,NoShift,63.12866,58.00606,135.64545,26.08916,80.17266,-50.21745,134.86549,-33.43987,274.88269,-138.51746,310.38065,6.536,245.60549,125.25611,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,10,3477d480-da97-11ef-9c6c-e1b4b003f2ac,729f30ce-4ab2-4ee2-9eae-592247659902,2025-01-24,13:07:22.07,2025-01-24,21:07:22.07,2025-01-24T13:07:22.0790000-08:00,2025-01-24T21:07:22.0790000Z,POM_COL,AZU_PAC,InPlay,HomeRun,NoShift,62.32588,60.414,133.90432,25.42703,81.68275,-50.56104,135.40597,-34.12323,277.0176,-137.85984,313.06831,6.62104,243.72669,124.03104,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,11,51946010-da97-11ef-9c6c-e1b4b003f2ac,b67d7cdc-0008-4dad-abae-dc6485c2d839,2025-01-24,13:08:10.90,2025-01-24,21:08:10.90,2025-01-24T13:08:10.9090000-08:00,2025-01-24T21:08:10.9090000Z,POM_COL,AZU_PAC,HitByPitch,Undefined,NoShift,96.6415,68.19066,145.84475,37.98755,91.48198,-56.76811,142.66237,-32.28015,251.70391,-143.41957,313.90163,7.30019,260.29385,117.13679,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,12,63e9d380-da97-11ef-9c6c-e1b4b003f2ac,f8fd8c55-9b7d-47cc-823f-17d48de33462,2025-01-24,13:08:41.64,2025-01-24,21:08:41.64,2025-01-24T13:08:41.6470000-08:00,2025-01-24T21:08:41.6470000Z,POM_COL,AZU_PAC,FoulBallNotFieldable,Undefined,NoShift,63.04711,57.71491,137.06609,28.22327,88.78002,-55.08387,134.37357,-36.85278,265.71205,-131.67028,315.34475,7.30869,248.90395,123.95145,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,13,7535c630-da97-11ef-9c6c-e1b4b003f2ac,c0224d53-5134-4fb9-9d27-7081606ea685,2025-01-24,13:09:10.66,2025-01-24,21:09:10.66,2025-01-24T13:09:10.6620000-08:00,2025-01-24T21:09:10.6620000Z,POM_COL,AZU_PAC,BallCalled,Undefined,NoShift,62.76018,58.40886,137.06008,27.55378,89.52153,-57.60813,135.29431,-36.29277,280.78815,-123.48297,310.01576,9.34552,248.25759,123.3259,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,14,81cae790-da97-11ef-9c6c-e1b4b003f2ac,26051517-7d35-435d-be41-21fc81b2591f,2025-01-24,13:09:31.83,2025-01-24,21:09:31.83,2025-01-24T13:09:31.8340000-08:00,2025-01-24T21:09:31.8340000Z,POM_COL,AZU_PAC,BallCalled,Undefined,NoShift,62.85369,59.97101,137.90733,25.90826,88.21917,-55.91634,134.4318,-38.78874,284.85425,-122.88451,311.29969,9.44817,249.40044,122.19508,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,15,903e17c0-da97-11ef-9c6c-e1b4b003f2ac,65e9ffe6-2e90-4b36-ade0-d49f65033e64,2025-01-24,13:09:56.06,2025-01-24,21:09:56.06,2025-01-24T13:09:56.0680000-08:00,2025-01-24T21:09:56.0680000Z,POM_COL,AZU_PAC,InPlay,Single,NoShift,62.67555,58.39859,137.50357,27.76835,90.36807,-57.69384,134.067,-39.92034,281.61106,-122.64866,310.77222,10.2464,245.62552,121.23657,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,16,aba9e610-da97-11ef-9c6c-e1b4b003f2ac,97f09fc5-12a1-4b6f-93e0-c5e093d6afa8,2025-01-24,13:10:42.10,2025-01-24,21:10:42.10,2025-01-24T13:10:42.1070000-08:00,2025-01-24T21:10:42.1070000Z,POM_COL,AZU_PAC,InPlay,Out,NoShift,98.56418,62.03226,142.01708,28.17924,90.98562,-66.51169,137.38961,-39.61613,283.74386,-125.39695,314.16987,11.41775,250.88692,126.10959,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,17,c6975ca0-da97-11ef-9c6c-e1b4b003f2ac,6efd9613-2c5e-4879-befc-de6f5242a01b,2025-01-24,13:11:27.19,2025-01-24,21:11:27.19,2025-01-24T13:11:27.1970000-08:00,2025-01-24T21:11:27.1970000Z,POM_COL,AZU_PAC,StrikeCalled,Undefined,NoShift,101.114,61.63654,141.91586,20.90826,93.85478,-65.61506,136.8255,-41.56337,275.01347,-132.01938,307.51583,12.27854,241.34373,121.14376,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,18,d20451b0-da97-11ef-9c6c-e1b4b003f2ac,1e1f66f1-72e9-455b-a755-2b5b06a83875,2025-01-24,13:11:46.37,2025-01-24,21:11:46.37,2025-01-24T13:11:46.3760000-08:00,2025-01-24T21:11:46.3760000Z,POM_COL,AZU_PAC,BallCalled,Undefined,NoShift,100.58297,55.54743,140.56269,24.10678,92.2337,-64.48635,136.91404,-41.95345,274.48862,-131.83716,308.79359,10.72583,241.42069,121.81578,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,19,df8e5a60-da97-11ef-9c6c-e1b4b003f2ac,4972f482-a4c9-43a4-bc7a-697e06a8a24c,2025-01-24,13:12:09.10,2025-01-24,21:12:09.10,2025-01-24T13:12:09.1060000-08:00,2025-01-24T21:12:09.1060000Z,POM_COL,AZU_PAC,InPlay,Out,NoShift,98.14228,56.2326,140.93506,26.60969,91.78285,-65.61888,136.60639,-42.60291,275.29327,-131.66308,313.87897,10.71654,240.77038,121.5811,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,20,5871ec80-da98-11ef-9c6c-e1b4b003f2ac,31a809d8-bfc6-4222-9d6a-c0eb1d34e0fd,2025-01-24,13:15:31.96,2025-01-24,21:15:31.96,2025-01-24T13:15:31.9640000-08:00,2025-01-24T21:15:31.9640000Z,AZU_PAC,POM_COL,StrikeCalled,Undefined,NoShift,97.73806,74.52943,140.64794,53.35619,70.11931,-46.45772,149.02849,-34.63311,235.3804,-127.1335,297.96821,-11.94726,275.36018,112.98083,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,21,61fba2a0-da98-11ef-9c6c-e1b4b003f2ac,14701a51-20b7-4c55-ab91-bf9c568020c3,2025-01-24,13:15:47.83,2025-01-24,21:15:47.83,2025-01-24T13:15:47.8360000-08:00,2025-01-24T21:15:47.8360000Z,AZU_PAC,POM_COL,BallCalled,Undefined,NoShift,96.70408,75.97386,139.9171,53.15221,72.59458,-48.65467,146.43627,-33.96447,243.94079,-130.89197,300.98383,-13.28449,267.21695,113.33365,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,22,6aa64360-da98-11ef-9c6c-e1b4b003f2ac,76274626-b3ef-444b-b5c8-547149cb5650,2025-01-24,13:16:02.49,2025-01-24,21:16:02.49,2025-01-24T13:16:02.4970000-08:00,2025-01-24T21:16:02.4970000Z,AZU_PAC,POM_COL,InPlay,Single,NoShift,98.09286,77.4156,140.04333,54.81441,80.24695,-55.16577,145.70821,-34.08226,249.12325,-133.46766,300.05636,-14.76492,272.89606,111.43148,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,23,7d7e7b60-da98-11ef-9c6c-e1b4b003f2ac,40c019b1-5a62-4cbd-8149-3c1a45acad5b,2025-01-24,13:16:34.15,2025-01-24,21:16:34.15,2025-01-24T13:16:34.1540000-08:00,2025-01-24T21:16:34.1540000Z,AZU_PAC,POM_COL,StrikeCalled,Undefined,NoShift,63.0623,59.23287,139.05033,41.55203,71.42932,-49.34745,139.83241,-22.34403,247.17772,-128.14163,299.22813,-9.22292,254.09517,125.46616,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,24,86c36050-da98-11ef-9c6c-e1b4b003f2ac,6b2947c8-abb5-4f80-810e-f6a13ce73e93,2025-01-24,13:16:49.70,2025-01-24,21:16:49.70,2025-01-24T13:16:49.7000000-08:00,2025-01-24T21:16:49.7000000Z,AZU_PAC,POM_COL,BallCalled,Undefined,NoShift,63.87262,59.57768,136.66592,42.13905,71.43253,-50.19457,141.76707,-22.42303,248.66274,-128.90374,294.17093,-12.89502,256.87162,125.3514,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,25,92b27db0-da98-11ef-9c6c-e1b4b003f2ac,212f2359-0167-4b15-b558-3cd1ce283768,2025-01-24,13:17:09.61,2025-01-24,21:17:09.61,2025-01-24T13:17:09.6100000-08:00,2025-01-24T21:17:09.6100000Z,AZU_PAC,POM_COL,BallCalled,Undefined,NoShift,63.04465,59.48849,137.5739,44.19139,75.83225,-52.1665,140.67078,-20.92637,246.90998,-127.23322,294.14707,-9.53385,256.36746,124.60369,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,26,a9d0eae0-da98-11ef-9c6c-e1b4b003f2ac,5180afa5-05c6-4b08-b6ee-392b772a919e,2025-01-24,13:17:48.43,2025-01-24,21:17:48.43,2025-01-24T13:17:48.4350000-08:00,2025-01-24T21:17:48.4350000Z,AZU_PAC,POM_COL,FoulBallNotFieldable,Undefined,NoShift,63.44925,58.92927,137.32489,43.54748,78.15308,-51.14017,141.39199,-23.19813,253.30123,-133.06203,285.08694,-10.85298,247.12196,135.07903,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,27,b761aa50-da98-11ef-9c6c-e1b4b003f2ac,86bafa92-3034-474b-8f23-5b946574524b,2025-01-24,13:18:11.16,2025-01-24,21:18:11.16,2025-01-24T13:18:11.1620000-08:00,2025-01-24T21:18:11.1620000Z,AZU_PAC,POM_COL,StrikeSwinging,Undefined,NoShift,63.20869,59.35868,138.21918,44.16523,89.83887,-57.14369,142.93629,-23.88723,255.38817,-129.04065,284.62357,-13.31619,246.6884,132.83948,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,28,d34f2bc0-da98-11ef-9c6c-e1b4b003f2ac,c9964698-453f-4fbe-bb88-3eabc8e4c5f3,2025-01-24,13:18:58.09,2025-01-24,21:18:58.09,2025-01-24T13:18:58.0930000-08:00,2025-01-24T21:18:58.0930000Z,AZU_PAC,POM_COL,BallCalled,Undefined,NoShift,63.2774,58.97388,139.83547,38.73153,87.73331,-64.61871,134.90043,-28.62183,256.78105,-137.69984,288.92136,-8.87929,245.60052,134.75086,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,29,df0e1160-da98-11ef-9c6c-e1b4b003f2ac,c5591448-e3ee-4a4f-ad32-7974a1f9d6ed,2025-01-24,13:19:17.78,2025-01-24,21:19:17.78,2025-01-24T13:19:17.7870000-08:00,2025-01-24T21:19:17.7870000Z,AZU_PAC,POM_COL,InPlay,Out,NoShift,62.7844,59.19294,140.16634,37.97027,87.33868,-64.73811,134.83452,-27.58389,253.20147,-134.48662,291.34409,-8.67806,237.37638,133.7186,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,30,f3286650-da98-11ef-9c6c-e1b4b003f2ac,f26854d7-c863-4f75-9c6e-178748ce0ff7,2025-01-24,13:19:51.49,2025-01-24,21:19:51.49,2025-01-24T13:19:51.4970000-08:00,2025-01-24T21:19:51.4970000Z,AZU_PAC,POM_COL,InPlay,Out,NoShift,63.36779,59.65496,140.99254,54.63863,94.56571,-55.08668,145.63565,-22.99121,247.54193,-114.62211,294.2349,-0.58057,253.62989,140.01573,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,31,49449ea0-da99-11ef-9c6c-e1b4b003f2ac,ff0c11b5-7866-41ce-8585-aebd0ba328c2,2025-01-24,13:22:16.01,2025-01-24,21:22:16.01,2025-01-24T13:22:16.0150000-08:00,2025-01-24T21:22:16.0150000Z,POM_COL,AZU_PAC,FoulBallNotFieldable,Undefined,NoShift,100.44574,60.8861,146.40539,29.651,94.31927,-62.52046,137.60635,-44.3337,274.28888,-124.74326,313.16733,10.9925,241.22329,123.51736,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,32,59ec6210-da99-11ef-9c6c-e1b4b003f2ac,ea3a7996-ba6f-4d46-beba-3cfc080c8023,2025-01-24,13:22:43.89,2025-01-24,21:22:43.89,2025-01-24T13:22:43.8940000-08:00,2025-01-24T21:22:43.8940000Z,POM_COL,AZU_PAC,BallCalled,Undefined,NoShift,99.85521,60.4879,147.04212,29.16991,93.65702,-65.00603,138.41101,-43.1625,280.65691,-127.05978,312.9049,10.42053,240.10857,125.00929,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,33,65cfe6b0-da99-11ef-9c6c-e1b4b003f2ac,83071d0b-5f8a-48ce-ae1b-daf36db9e921,2025-01-24,13:23:03.83,2025-01-24,21:23:03.83,2025-01-24T13:23:03.8340000-08:00,2025-01-24T21:23:03.8340000Z,POM_COL,AZU_PAC,StrikeSwinging,Undefined,NoShift,99.98146,59.73621,147.76635,29.36977,94.1657,-64.71289,136.98363,-45.02493,276.69168,-126.14041,311.95803,10.58199,238.0799,123.39588,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,34,72681550-da99-11ef-9c6c-e1b4b003f2ac,3353fce1-d78d-426d-94e8-2833d53e2402,2025-01-24,13:23:24.97,2025-01-24,21:23:24.97,2025-01-24T13:23:24.9780000-08:00,2025-01-24T21:23:24.9780000Z,POM_COL,AZU_PAC,InPlay,Single,NoShift,100.33807,59.41488,146.7619,29.97683,92.58093,-64.41729,138.52558,-44.25515,273.06066,-125.90937,311.25752,10.5821,239.98658,123.26444,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,35,8c2e49f0-da99-11ef-9c6c-e1b4b003f2ac,3ca522bd-25ff-417c-baef-3f3f505be593,2025-01-24,13:24:08.28,2025-01-24,21:24:08.28,2025-01-24T13:24:08.2830000-08:00,2025-01-24T21:24:08.2830000Z,POM_COL,AZU_PAC,FoulBallNotFieldable,Undefined,NoShift,62.33108,58.42717,139.80622,33.69203,81.79226,-52.02811,140.29025,-30.96727,254.37198,-137.59306,308.18454,7.41333,253.06282,117.64766,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,36,9b0a4e10-da99-11ef-9c6c-e1b4b003f2ac,948377a9-108f-48db-911b-d798c34a87e8,2025-01-24,13:24:33.18,2025-01-24,21:24:33.18,2025-01-24T13:24:33.1830000-08:00,2025-01-24T21:24:33.1830000Z,POM_COL,AZU_PAC,BallCalled,Undefined,NoShift,62.95876,58.57442,142.1988,34.34512,84.19526,-53.09954,139.2736,-33.03549,258.1728,-138.20336,303.88791,3.42191,256.43998,119.24699,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,37,aafa0c20-da99-11ef-9c6c-e1b4b003f2ac,1952db38-74fb-40c6-aad3-8c983393143c,2025-01-24,13:24:59.85,2025-01-24,21:24:59.85,2025-01-24T13:24:59.8560000-08:00,2025-01-24T21:24:59.8560000Z,POM_COL,AZU_PAC,FoulBallNotFieldable,Undefined,NoShift,62.87058,58.72343,141.54838,35.05107,82.65589,-51.4684,140.32673,-33.38497,257.88857,-136.87938,306.19803,3.44976,254.64714,118.98508,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,38,bb891770-da99-11ef-9c6c-e1b4b003f2ac,3932ae9b-a37e-4120-921b-a9a9aa641d9a,2025-01-24,13:25:27.61,2025-01-24,21:25:27.61,2025-01-24T13:25:27.6180000-08:00,2025-01-24T21:25:27.6180000Z,POM_COL,AZU_PAC,BallCalled,Undefined,NoShift,62.60417,58.70018,140.14952,43.18435,82.19818,-51.79265,140.77563,-31.8064,258.69998,-135.44576,300.89958,4.66833,258.2859,125.09852,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,39,d8a86220-da99-11ef-9c6c-e1b4b003f2ac,38f70fec-9b22-4510-beb3-5ccb774352ea,2025-01-24,13:26:16.49,2025-01-24,21:26:16.49,2025-01-24T13:26:16.4970000-08:00,2025-01-24T21:26:16.4970000Z,POM_COL,AZU_PAC,InPlay,Out,NoShift,62.88713,60.05441,141.958,41.585,81.95102,-50.9605,141.43987,-31.7697,244.83989,-128.52623,302.44381,4.74897,243.76507,125.29481,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,40,f11c4d30-da99-11ef-9c6c-e1b4b003f2ac,cde63199-9c05-4ed7-a4ee-b4d90d3cbbbd,2025-01-24,13:26:57.53,2025-01-24,21:26:57.53,2025-01-24T13:26:57.5310000-08:00,2025-01-24T21:26:57.5310000Z,POM_COL,AZU_PAC,BallCalled,Undefined,NoShift,99.22193,58.67244,142.12162,22.58224,91.04032,-63.56347,137.88891,-42.09679,271.8331,-128.60635,306.33952,10.62638,256.54026,126.72437,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,41,fc2f8980-da99-11ef-9c6c-e1b4b003f2ac,4e6510e1-c69c-4d1e-82d5-26c26b9ad524,2025-01-24,13:27:16.09,2025-01-24,21:27:16.09,2025-01-24T13:27:16.0980000-08:00,2025-01-24T21:27:16.0980000Z,POM_COL,AZU_PAC,InPlay,Single,NoShift,99.43227,58.5195,142.19195,25.82445,90.39048,-63.16499,137.16647,-43.32771,268.18412,-123.58453,309.7005,10.67144,243.7297,120.50542,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,42,2739e8a0-da9a-11ef-9c6c-e1b4b003f2ac,2001a8dd-c39c-4c7b-9509-1893aed6b1ce,2025-01-24,13:28:28.37,2025-01-24,21:28:28.37,2025-01-24T13:28:28.3700000-08:00,2025-01-24T21:28:28.3700000Z,POM_COL,AZU_PAC,FoulBallNotFieldable,Undefined,NoShift,62.75066,59.35292,137.5556,29.55839,89.73074,-59.19223,140.54003,-32.46594,250.0463,-132.20996,308.35994,6.21235,253.0267,121.59057,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,43,37ca5380-da9a-11ef-9c6c-e1b4b003f2ac,d0516254-8fff-4902-8623-692f597a687f,2025-01-24,13:28:56.15,2025-01-24,21:28:56.15,2025-01-24T13:28:56.1590000-08:00,2025-01-24T21:28:56.1590000Z,POM_COL,AZU_PAC,StrikeSwinging,Undefined,NoShift,63.09391,58.79622,138.05548,31.33005,89.88754,-59.21197,137.71152,-31.93711,245.19896,-132.95723,310.53672,5.64805,254.23346,121.32,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,44,45dffa60-da9a-11ef-9c6c-e1b4b003f2ac,a7c6cbff-ad5e-44f5-a780-d0dc55a5dcb4,2025-01-24,13:29:19.81,2025-01-24,21:29:19.81,2025-01-24T13:29:19.8150000-08:00,2025-01-24T21:29:19.8150000Z,POM_COL,AZU_PAC,BallinDirt,Undefined,NoShift,62.81699,59.70726,138.61232,29.08634,89.78292,-59.91516,137.26862,-33.49116,246.46016,-132.194,312.56103,8.87641,254.02389,115.86468,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,45,5558be40-da9b-11ef-9c6c-e1b4b003f2ac,532902a0-89f4-492d-bd3f-b9425f13629b,2025-01-24,13:36:55.30,2025-01-24,21:36:55.30,2025-01-24T13:36:55.3090000-08:00,2025-01-24T21:36:55.3090000Z,POM_COL,AZU_PAC,BallCalled,Undefined,NoShift,99.77607,64.2754,142.39438,39.02886,80.80249,-49.06869,139.11616,-35.21351,249.35156,-130.29159,305.78584,-10.23048,260.02224,118.41586,"Legg, Jimmy",1000115608,"Kinney, William",1000092038,"Berry, Cooper",1000276381,"Pierantoni, Greg",1000091552,"Gold, Jack",1000108729,"Ng, JC",1000115591,"Gonzaga, Kai",10138924,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,46,608f3a00-da9b-11ef-9c6c-e1b4b003f2ac,850c0478-9bcb-4853-934a-0b686dbfdb55,2025-01-24,13:37:14.05,2025-01-24,21:37:14.05,2025-01-24T13:37:14.0550000-08:00,2025-01-24T21:37:14.0550000Z,POM_COL,AZU_PAC,StrikeCalled,Undefined,NoShift,98.10884,62.92079,143.3255,34.99459,79.19826,-49.3221,142.52066,-35.27528,254.64042,-132.66546,304.36914,-10.10591,261.40018,119.71887,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,47,7d283db0-da9b-11ef-9c6c-e1b4b003f2ac,6defccd0-fedb-4dec-a092-cc16cc8ee49c,2025-01-24,13:38:02.04,2025-01-24,21:38:02.04,2025-01-24T13:38:02.0490000-08:00,2025-01-24T21:38:02.0490000Z,POM_COL,AZU_PAC,InPlay,Out,NoShift,99.32286,61.23417,144.60064,32.3711,93.73486,-64.87085,137.94276,-42.80342,269.36628,-131.2666,303.51576,-8.30788,247.04473,120.26401,,,,,,,,,,,,,,,true
231a033c-9fee-4ed3-8ab0-22db20dde7fc,48,cc6398c0-da9b-11ef-9c6c-e1b4b003f2ac,53042fd9-1f5b-4a85-a809-dd6607d72d41,2025-01-24,13:40:14.93,2025-01-24,21:40:14.93,2025-01-24T13:40:14.9350000-08:00,2025-01-24T21:40:14.9350000Z,AZU_PAC,POM_COL,StrikeCalled,Undefined,NoShift,97.73031,78.40393,141.10918,55.87557,77.61666,-47.71465,145.32336,-33.87066,257.51316,-123.40458,296.92659,-0.56932,246.43934,143.84428,,,,,,,,,,,,,,,true
