PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-02-01,09:06:55.40,1,1,"Wallace, William ",1000223433,Right,POM_COL,"Gonzaga, Kai",10138924,Left,POM_COL,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.30919,-2.542487,-0.510781,2341.612448,213.557554,1:00,6.33528,0.91148,5.62694,-14.01402,20.82517,13.02713,2.79336,1.52044,82.0745,-5.230995,1.81588,0.42482,,,,,,,,,,,,-6.70036,11.62162,-0.87624,50,6.10973,0.577,-130.93601,-6.20001,-11.5632,29.17474,-12.11797,POM_COL,POM_COL,PomonaPitzer,TeamExclusive,Team,20250201-PomonaPitzer-Private-1,f0c2a1b0-e0be-11ef-a36f-158b1126e89f,88.72557,,,8.23469,,,,,,,7d980a93-0546-49e8-8926-6ab9a63efd5e,2025-02-01,17:06:55.40,2025-02-01T09:06:55.4070000-08:00,2025-02-01T17:06:55.4070000Z,,v3,POM_PIT,POM_PIT,,"Hattenburg, Xavier",10277269,Right,POM_COL,777ee179-fccb-4ae4-a7c7-ef4fa69ccc24,54.86997,-132.01667,14.58737,6.33107,-5.75115,-6.05898,-0.90555,1.00531,-5.7816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-02-01,09:07:11.78,1,2,"Wallace, William ",1000223433,Right,POM_COL,"Gonzaga, Kai",10138924,Left,POM_COL,Undefined,1,Top,0,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.82397,-2.834819,-0.251893,2263.918621,216.212163,1:15,6.24077,0.83446,5.74974,-17.95477,16.81178,11.51453,2.10323,1.5595,82.46084,-6.206066,1.810201,0.424377,,,,,,,,,,,,-5.91402,9.65717,-0.82054,50,5.99427,0.07223,-130.35871,-7.01502,-10.20515,26.68381,-15.50982,POM_COL,POM_COL,PomonaPitzer,TeamExclusive,Team,20250201-PomonaPitzer-Private-1,fa8bd1d0-e0be-11ef-a36f-158b1126e89f,88.81823,,,7.36313,,,,,,,7d980a93-0546-49e8-8926-6ab9a63efd5e,2025-02-01,17:07:11.78,2025-02-01T09:07:11.7860000-08:00,2025-02-01T17:07:11.7860000Z,,v3,POM_PIT,POM_PIT,,"Hattenburg, Xavier",10277269,Right,POM_COL,d5683410-4152-4a40-863e-9cefad74db28,54.74894,-131.3272,13.34191,6.23866,-6.45209,-7.75491,-0.82989,0.44262,-5.10258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-02-01,09:07:35.89,1,3,"Wallace, William ",1000223433,Right,POM_COL,"Gonzaga, Kai",10138924,Left,POM_COL,Undefined,1,Top,0,2,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.34937,-1.121338,-0.063297,2089.248393,223.252396,1:30,6.42389,0.53517,5.79685,-20.14477,14.62646,12.82532,3.70202,1.54507,82.4802,-4.886835,2.234975,0.424406,,,,,,,,,,,,-6.57063,8.0643,-0.53773,50,6.31959,-0.39883,-129.91834,-3.19383,-11.33611,24.81453,-18.26097,POM_COL,POM_COL,PomonaPitzer,TeamExclusive,Team,20250201-PomonaPitzer-Private-1,08ea8fa0-e0bf-11ef-a36f-158b1126e89f,88.8122,,,6.86917,,,,,,,7d980a93-0546-49e8-8926-6ab9a63efd5e,2025-02-01,17:07:35.89,2025-02-01T09:07:35.8940000-08:00,2025-02-01T17:07:35.8940000Z,,v3,POM_PIT,POM_PIT,,"Hattenburg, Xavier",10277269,Right,POM_COL,2f20378f-7188-4cb2-8203-c0f90884b53b,54.70349,-130.81362,12.40727,6.42294,-2.53499,-9.13049,-0.53072,0.01017,-5.66805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-02-01,09:07:49.70,1,4,"Wallace, William ",1000223433,Right,POM_COL,"Gonzaga, Kai",10138924,Left,POM_COL,Undefined,1,Top,0,3,0,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,,89.6683,-3.564325,0.709548,2315.486855,208.897868,1:00,6.3328,0.54796,5.76341,-16.7056,18.09891,9.40745,1.61869,1.99235,82.64853,-6.69791,2.394067,0.424609,,,,,,,,,,,,-4.62047,10.4926,-0.61252,50,6.0272,-2.01134,-130.08921,-8.6145,-7.96671,25.71437,-14.08253,POM_COL,POM_COL,PomonaPitzer,TeamExclusive,Team,20250201-PomonaPitzer-Private-1,11297640-e0bf-11ef-a36f-158b1126e89f,88.76975,,,7.01977,,,,,,,7d980a93-0546-49e8-8926-6ab9a63efd5e,2025-02-01,17:07:49.70,2025-02-01T09:07:49.7070000-08:00,2025-02-01T17:07:49.7070000Z,,v3,POM_PIT,POM_PIT,,"Hattenburg, Xavier",10277269,Right,POM_COL,7279c79a-7c19-4899-965d-a98e7edc7b65,54.73634,-131.02208,12.85719,6.33045,-8.10361,-7.04127,-0.54479,-1.72232,-3.98336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-02-01,09:08:25.70,2,1,"Wallace, William ",1000223433,Right,POM_COL,"Ng, JC",1000115591,Left,POM_COL,Undefined,1,Top,0,0,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,88.19255,-2.327098,-2.257206,2257.06461,200.195209,12:45,6.51494,0.54261,5.90721,-14.41131,21.51686,7.49119,3.15106,-0.9294,80.65338,-5.09632,-0.913765,0.431409,69.59465,37.930409,-5.614679,,107.99088,62.30682,-20.92744,225.15864,225.07943,-16.5586,4.209744,-4.47288,12.02918,-0.36565,50,6.3197,4.73487,-127.96182,-5.58496,-7.42179,26.22145,-12.2141,POM_COL,POM_COL,PomonaPitzer,TeamExclusive,Team,20250201-PomonaPitzer-Private-1,269c0830-e0bf-11ef-a36f-158b1126e89f,87.37056,63.5605,,7.53916,,,,0.9828,3.22785,0.90488,7d980a93-0546-49e8-8926-6ab9a63efd5e,2025-02-01,17:08:25.70,2025-02-01T09:08:25.7060000-08:00,2025-02-01T17:08:25.7060000Z,FlyBall,v3,POM_PIT,POM_PIT,,"Hattenburg, Xavier",10277269,Right,POM_COL,18c07151-7a6b-4f98-94ec-6a28a6f77fc9,54.59209,-128.89938,13.11073,6.51159,-5.14824,-6.10705,-0.53969,5.00024,-3.7109,148.664028,0.98312,80.11869,-14.54928,3.43097,-0.73072,0.17055,-0.04013,0.00634,-0.00042,3.22876,62.71589,-17.80715,0.70687,0.26557,-0.22591,0.07464,-0.01172,0.00071,0.90494,-7.87782,-4.36449,1.24029,-0.29699,0.06532,-0.01223,0.0016,-0.0001,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
6,2025-02-01,09:09:01.12,3,1,"Wallace, William ",1000223433,Right,POM_COL,"Gold, Jack",1000108729,Left,POM_COL,Undefined,1,Top,1,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.02493,-2.72592,-2.272643,2227.63736,208.90477,1:00,6.40506,0.6217,5.81704,-17.41745,17.9171,9.27875,2.41513,-0.71928,81.65643,-6.014023,-0.610729,0.42783,,,,,,,,,,,,-5.32197,10.2063,-0.44097,50,6.17119,4.72516,-129.11834,-6.67222,-9.01556,26.01004,-14.88429,POM_COL,POM_COL,PomonaPitzer,TeamExclusive,Team,20250201-PomonaPitzer-Private-1,3bbd6ce0-e0bf-11ef-a36f-158b1126e89f,88.10143,,,7.36851,,,,,,,7d980a93-0546-49e8-8926-6ab9a63efd5e,2025-02-01,17:09:01.12,2025-02-01T09:09:01.1250000-08:00,2025-02-01T17:09:01.1250000Z,,v3,POM_PIT,POM_PIT,,"Hattenburg, Xavier",10277269,Right,POM_COL,36ac465e-c1b7-4725-a6a8-0ee491eae93e,54.68116,-130.05791,13.00502,6.40251,-6.13455,-7.44215,-0.61755,5.05084,-4.50778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-02-01,09:09:20.23,3,2,"Wallace, William ",1000223433,Right,POM_COL,"Gold, Jack",1000108729,Left,POM_COL,Undefined,1,Top,1,0,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,88.2088,-0.54408,-0.561458,2159.494003,224.768314,1:30,6.40571,0.54684,5.71013,-20.6217,15.42702,14.1995,4.18029,1.20702,80.78033,-4.415555,1.978726,0.432132,,,,,,,,,,,,-7.35036,8.32867,-0.50864,50,6.34742,0.6446,-128.14898,-1.87401,-12.24741,25.98634,-18.29651,POM_COL,POM_COL,PomonaPitzer,TeamExclusive,Team,20250201-PomonaPitzer-Private-1,471441e0-e0bf-11ef-a36f-158b1126e89f,87.22439,,,7.42847,,,,,,,7d980a93-0546-49e8-8926-6ab9a63efd5e,2025-02-01,17:09:20.23,2025-02-01T09:09:20.2300000-08:00,2025-02-01T17:09:20.2300000Z,,v3,POM_PIT,POM_PIT,,"Hattenburg, Xavier",10277269,Right,POM_COL,edb9819c-44ad-4a1d-90da-5718579d036d,54.78869,-129.11639,12.99317,6.40451,-1.19287,-9.14825,-0.54113,1.10054,-6.1237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.55678,2.152881,0.837939,1.314941,-1.18226,3.97452,-1.29962,-0.52762,6.34303,-1.44973,127.28111,2.07386,-5.26083,-0.38369,108.60149,-8.8524,6.35179,11.34321,-11.11004,-1.46715,-4.08492,0.92397,High,High,High,,,High,High,High
8,2025-02-01,09:09:51.85,3,3,"Wallace, William ",1000223433,Right,POM_COL,"Gold, Jack",1000108729,Left,POM_COL,Undefined,1,Top,1,1,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,89.18501,-1.530162,-1.150538,2180.849853,219.882697,1:15,6.40099,0.50625,5.90718,-20.04403,14.88662,11.55552,3.3097,0.4011,81.95502,-5.294659,0.924608,0.425378,,,,,,,,,,,,-6.21256,8.35752,-0.42039,50,6.26658,2.11517,-129.58269,-4.08946,-10.61518,25.83561,-17.89387,POM_COL,POM_COL,PomonaPitzer,TeamExclusive,Team,20250201-PomonaPitzer-Private-1,59f02360-e0bf-11ef-a36f-158b1126e89f,88.60934,,,7.22998,,,,,,,7d980a93-0546-49e8-8926-6ab9a63efd5e,2025-02-01,17:09:51.85,2025-02-01T09:09:51.8530000-08:00,2025-02-01T17:09:51.8530000Z,,v3,POM_PIT,POM_PIT,,"Hattenburg, Xavier",10277269,Right,POM_COL,dc74249f-24e6-468a-a1b2-82fc52b5841b,54.59207,-130.49502,12.91781,6.39983,-3.45757,-8.94693,-0.5017,2.49002,-5.30759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-02-01,09:10:10.03,3,4,"Wallace, William ",1000223433,Right,POM_COL,"Gold, Jack",1000108729,Left,POM_COL,Undefined,1,Top,1,1,2,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,77.89693,-0.382747,-1.283265,2382.197688,47.518907,7:30,6.38306,0.29025,5.27004,-51.35511,-4.33256,-6.28059,1.74384,-1.43877,72.06771,-9.659919,-2.400308,0.493542,,,,,,,,,,,,2.78681,-1.59847,-0.16819,50,6.31025,2.78345,-113.12108,-2.54697,3.61609,20.36664,-34.24817,POM_COL,POM_COL,PomonaPitzer,TeamExclusive,Team,20250201-PomonaPitzer-Private-1,64d83100-e0bf-11ef-a36f-158b1126e89f,76.37123,,,5.82922,,,,,,,7d980a93-0546-49e8-8926-6ab9a63efd5e,2025-02-01,17:10:10.03,2025-02-01T09:10:10.0380000-08:00,2025-02-01T17:10:10.0380000Z,,v3,POM_PIT,POM_PIT,,"Hattenburg, Xavier",10277269,Right,POM_COL,4b9e48e6-260d-43ea-ad9f-e00768f1dbca,55.23095,-114.05899,10.18332,6.39122,-0.9698,-17.12409,-0.29254,2.61693,1.80804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-02-01,09:10:27.39,3,5,"Wallace, William ",1000223433,Right,POM_COL,"Gold, Jack",1000108729,Left,POM_COL,Undefined,1,Top,1,2,2,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,75.4309,2.597525,0.5222,2340.200971,23.750921,6:45,6.50395,0.36582,5.24573,-58.33759,-8.31166,-4.29583,4.08533,0.49859,69.66659,-7.962874,-0.240271,0.50906,,,,,,,,,,,,2.2737,-4.33095,-0.41049,50,6.69911,-0.83109,-109.52931,2.96937,2.77917,18.22423,-37.46781,POM_COL,POM_COL,PomonaPitzer,TeamExclusive,Team,20250201-PomonaPitzer-Private-1,6f2dc2a0-e0bf-11ef-a36f-158b1126e89f,74.04318,,,5.7643,,,,,,,7d980a93-0546-49e8-8926-6ab9a63efd5e,2025-02-01,17:10:27.39,2025-02-01T09:10:27.3980000-08:00,2025-02-01T17:10:27.3980000Z,,v3,POM_PIT,POM_PIT,,"Hattenburg, Xavier",10277269,Right,POM_COL,03e2bf54-4988-4190-9224-9b3433ce9134,55.25688,-110.40052,9.11212,6.51435,4.76052,-18.7339,-0.36759,-0.96395,1.38959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
