PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2026-01-31,11:05:08.96,1,1,"Polishuk, Will",1000375103,Right,POM_COL,"Lefty, Alumni",N/A,Left,POM_COL,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.38897,-2.005672,-3.213638,2258.188801,210.500477,1:00,6.20469,1.28069,5.40337,-15.68383,18.56119,10.26753,3.01465,-0.87804,83.25233,-4.974859,-1.391478,0.421182,,,,,,,,,,,,-6.02177,10.2015,-1.0014,50,6.015,6.94904,-132.3538,-5.13633,-10.6699,28.53744,-14.09817,POM_COL,POM_COL,PomonaPitzer,TeamExclusive,Team,20260131-PomonaPitzer-Private-1,c3d3d970-fed7-11f0-aa60-abe8b522fc93,89.49198,,,8.13664,,,,,,,d978e57b-41db-4685-a841-aa7f0074025b,2026-01-31,19:05:08.96,2026-01-31T11:05:08.9602560-08:00,2026-01-31T19:05:08.9602560Z,,v3,POM_PIT,POM_PIT,,"Parker, Will",1000474009,Right,POM_COL,737e2289-cb65-48ee-b593-0fa2566ffa76,55.09301,-133.44741,14.26872,6.20149,-4.59606,-7.04908,-1.27554,7.35793,-5.33495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2026-01-31,11:05:24.03,1,2,"Polishuk, Will",1000375103,Right,POM_COL,"Lefty, Alumni",N/A,Left,POM_COL,Undefined,1,Top,0,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.97519,-0.946593,-1.266327,2277.250611,222.205773,1:30,6.23157,1.3014,5.1602,-19.16934,15.70461,13.1843,3.74285,1.20797,82.65048,-4.53156,1.068033,0.425032,,,,,,,,,,,,-6.8526,8.4176,-1.19339,50,6.12899,2.27345,-131.88364,-2.85159,-12.0167,29.18623,-17.41292,POM_COL,POM_COL,PomonaPitzer,TeamExclusive,Team,20260131-PomonaPitzer-Private-1,cc349ff0-fed7-11f0-aa60-abe8b522fc93,88.68136,,,8.32471,,,,,,,d978e57b-41db-4685-a841-aa7f0074025b,2026-01-31,19:05:24.03,2026-01-31T11:05:24.0384512-08:00,2026-01-31T19:05:24.0384512Z,,v3,POM_PIT,POM_PIT,,"Parker, Will",1000474009,Right,POM_COL,f2d20270-db2a-4976-b88e-6b86a4d532d0,55.33504,-133.05906,14.59311,6.22971,-2.15032,-8.70646,-1.29469,2.7574,-6.00835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2026-01-31,11:05:40.88,1,3,"Polishuk, Will",1000375103,Right,POM_COL,"Lefty, Alumni",N/A,Left,POM_COL,Undefined,1,Top,0,2,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.785,-3.322143,-2.333681,2221.006904,221.498756,1:30,6.25856,1.19035,5.22589,-19.20304,15.77835,12.92524,1.52905,0.07234,82.86519,-6.891944,-0.042975,0.425687,,,,,,,,,,,,-7.10087,9.16855,-0.98516,50,5.93784,4.74971,-131.41286,-8.30762,-12.39114,28.39486,-16.17469,POM_COL,POM_COL,PomonaPitzer,TeamExclusive,Team,20260131-PomonaPitzer-Private-1,d64400d0-fed7-11f0-aa60-abe8b522fc93,88.54501,,,7.91981,,,,,,,d978e57b-41db-4685-a841-aa7f0074025b,2026-01-31,19:05:40.88,2026-01-31T11:05:40.8804352-08:00,2026-01-31T19:05:40.8804352Z,,v3,POM_PIT,POM_PIT,,"Parker, Will",1000474009,Right,POM_COL,cbb73815-60ef-4a1b-bba9-4a40ff38049d,55.27161,-132.54702,14.19743,6.25677,-7.66156,-8.08735,-1.18476,5.24464,-6.19557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2026-01-31,11:05:59.31,1,4,"Polishuk, Will",1000375103,Right,POM_COL,"Lefty, Alumni",N/A,Left,POM_COL,Undefined,1,Top,0,2,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.95841,-2.454764,-0.734865,2083.942352,213.13816,1:00,6.24928,1.28911,5.34301,-16.5308,18.0558,11.04453,2.5674,1.5201,82.97846,-5.565722,1.227692,0.423277,,,,,,,,,,,,-5.7026,10.06709,-1.23086,50,6.01639,1.1719,-131.86771,-6.18985,-10.02475,28.47286,-14.4769,POM_COL,POM_COL,PomonaPitzer,TeamExclusive,Team,20260131-PomonaPitzer-Private-1,e1752560-fed7-11f0-aa60-abe8b522fc93,89.04902,,,7.97995,,,,,,,d978e57b-41db-4685-a841-aa7f0074025b,2026-01-31,19:05:59.31,2026-01-31T11:05:59.3165312-08:00,2026-01-31T19:05:59.3165312Z,,v3,POM_PIT,POM_PIT,,"Parker, Will",1000474009,Right,POM_COL,24bd6f2f-516b-4edc-8dd3-cd0e68437e05,55.15331,-132.97576,14.23643,6.24631,-5.62647,-7.23845,-1.28406,1.56203,-5.01238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2026-01-31,11:06:15.75,1,5,"Polishuk, Will",1000375103,Right,POM_COL,"Lefty, Alumni",N/A,Left,POM_COL,Undefined,1,Top,0,3,1,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,,91.26922,-3.62854,-2.272533,2216.687398,218.201593,1:15,6.25838,1.26098,5.22719,-18.62261,15.79595,11.57638,1.28812,0.08819,83.82281,-7.078115,-0.220822,0.422248,,,,,,,,,,,,-6.39626,9.19264,-1.06052,50,5.90976,4.70779,-132.17534,-9.04871,-11.36177,27.08938,-15.84506,POM_COL,POM_COL,PomonaPitzer,TeamExclusive,Team,20260131-PomonaPitzer-Private-1,eb07dc30-fed7-11f0-aa60-abe8b522fc93,89.26611,,,7.44641,,,,,,,d978e57b-41db-4685-a841-aa7f0074025b,2026-01-31,19:06:15.75,2026-01-31T11:06:15.7563904-08:00,2026-01-31T19:06:15.7563904Z,,v3,POM_PIT,POM_PIT,,"Parker, Will",1000474009,Right,POM_COL,c040618b-a2dd-4013-af43-6ea52ff8f134,55.27161,-133.25138,13.54469,6.25669,-8.41931,-7.92253,-1.25648,5.15909,-5.68088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2026-01-31,11:06:44.40,2,1,"Polishuk, Will",1000375103,Right,POM_COL,"Lefty, Alumni",N/A,Left,POM_COL,Undefined,1,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.43535,-2.192,-2.625322,2195.530557,207.387903,1:00,6.2254,1.29381,5.3335,-16.1508,18.84367,9.17119,2.81975,-0.4068,82.53386,-5.239238,-0.998454,0.425766,,,,,,,,,,,,-5.29,10.37071,-1.06328,50,6.01591,5.57909,-131.02589,-5.53468,-9.19857,27.61856,-14.14087,POM_COL,POM_COL,PomonaPitzer,TeamExclusive,Team,20260131-PomonaPitzer-Private-1,fc1a2140-fed7-11f0-aa60-abe8b522fc93,88.5285,,,7.90149,,,,,,,d978e57b-41db-4685-a841-aa7f0074025b,2026-01-31,19:06:44.40,2026-01-31T11:06:44.4050432-08:00,2026-01-31T19:06:44.4050432Z,,v3,POM_PIT,POM_PIT,,"Parker, Will",1000474009,Right,POM_COL,496b0bb6-87a8-46b4-a9a8-3f4f6a5d2418,55.16291,-132.10968,13.80928,6.22221,-4.97977,-7.07044,-1.28929,5.94005,-4.59928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2026-01-31,11:07:02.30,2,2,"Polishuk, Will",1000375103,Right,POM_COL,"Lefty, Alumni",N/A,Left,POM_COL,Undefined,1,Top,0,0,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.09057,-3.271725,-2.365919,1165.20297,220.044222,1:15,6.056,1.42728,5.0075,-28.97958,11.72335,8.82398,0.5468,-0.07189,77.81517,-8.528696,-0.807088,0.459181,,,,,,,,,,,,-5.01721,7.01918,-1.20767,50,5.71811,4.65561,-121.83978,-8.02277,-7.60228,22.14422,-21.53831,POM_COL,POM_COL,PomonaPitzer,TeamExclusive,Team,20260131-PomonaPitzer-Private-1,06cd6340-fed8-11f0-aa60-abe8b522fc93,82.08616,,,6.2754,,,,,,,d978e57b-41db-4685-a841-aa7f0074025b,2026-01-31,19:07:02.30,2026-01-31T11:07:02.3085056-08:00,2026-01-31T19:07:02.3085056Z,,v3,POM_PIT,POM_PIT,,"Parker, Will",1000474009,Right,POM_COL,6b6939c0-ef7b-43c9-8ffc-678cb124b8cc,55.49247,-122.83398,11.07211,6.0566,-7.05578,-10.76915,-1.42436,4.99693,-3.80114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2026-01-31,11:07:29.30,2,3,"Polishuk, Will",1000375103,Right,POM_COL,"Lefty, Alumni",N/A,Left,POM_COL,Undefined,1,Top,0,1,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,90.76355,-1.460807,-2.966022,2238.958982,201.694948,12:45,6.14595,1.41594,5.56325,-15.79631,18.64056,6.97268,3.46276,-0.77638,82.77849,-4.459022,-1.724791,0.42236,,,,,,,,,,,,-4.33343,10.14812,-1.16443,50,6.00952,6.50002,-131.56473,-3.84208,-7.59358,27.9741,-14.39126,POM_COL,POM_COL,PomonaPitzer,TeamExclusive,Team,20260131-PomonaPitzer-Private-1,16dd7a90-fed8-11f0-aa60-abe8b522fc93,89.2424,,,7.98505,,,,,,,d978e57b-41db-4685-a841-aa7f0074025b,2026-01-31,19:07:29.30,2026-01-31T11:07:29.3081600-08:00,2026-01-31T19:07:29.3081600Z,,v3,POM_PIT,POM_PIT,,"Parker, Will",1000474009,Right,POM_COL,22010d81-fdeb-4a72-8211-0fa305f92880,54.93354,-132.60958,13.98705,6.14298,-3.30455,-7.19563,-1.41251,6.78365,-3.79679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2026-01-31,11:07:54.15,2,4,"Polishuk, Will",1000375103,Right,POM_COL,"Lefty, Alumni",N/A,Left,POM_COL,Undefined,1,Top,0,1,2,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,91.4013,-2.72757,-2.903545,2344.938283,217.778642,1:15,6.22306,1.39653,5.44602,-17.758,16.48934,11.88886,2.1843,-0.33354,83.25299,-6.062469,-0.790044,0.421197,,,,,,,,,,,,-6.83733,9.4354,-1.14839,50,5.9698,6.17234,-132.36158,-6.90607,-12.08655,29.19151,-15.49479,POM_COL,POM_COL,PomonaPitzer,TeamExclusive,Team,20260131-PomonaPitzer-Private-1,25b69880-fed8-11f0-aa60-abe8b522fc93,89.48895,,,8.1483,,,,,,,d978e57b-41db-4685-a841-aa7f0074025b,2026-01-31,19:07:54.15,2026-01-31T11:07:54.1569536-08:00,2026-01-31T19:07:54.1569536Z,,v3,POM_PIT,POM_PIT,,"Parker, Will",1000474009,Right,POM_COL,1998f768-b49f-414f-b0f2-0c4e783de44e,55.05223,-133.47117,14.59576,6.22112,-6.3171,-7.7474,-1.39174,6.63175,-6.04328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2026-01-31,11:08:17.31,2,5,"Polishuk, Will",1000375103,Right,POM_COL,"Lefty, Alumni",N/A,Left,POM_COL,Undefined,1,Top,0,1,2,ChangeUp,Changeup,InPlay,Undefined,GroundBall,Out,1,0,,82.25906,0.403443,-2.394474,1195.800159,286.359195,3:30,6.15016,1.39053,5.02847,-44.79262,-2.1241,11.79453,2.79845,0.11279,75.48645,-7.699999,-0.310029,0.470138,63.24227,-55.678525,-2.876975,,,,,3.68909,3.68909,-3.294472,0.036917,-6.54185,-0.80106,-1.1715,50,6.15249,4.48642,-119.32066,-0.84062,-9.43003,22.98808,-33.32876,POM_COL,POM_COL,PomonaPitzer,TeamExclusive,Team,20260131-PomonaPitzer-Private-1,3385c080-fed8-11f0-aa60-abe8b522fc93,80.17317,2.84265,,6.77261,,,,1.74475,2.84265,-0.1146,d978e57b-41db-4685-a841-aa7f0074025b,2026-01-31,19:08:17.31,2026-01-31T11:08:17.3155840-08:00,2026-01-31T19:08:17.3155840Z,GroundBall,v3,POM_PIT,POM_PIT,,"Parker, Will",1000474009,Right,POM_COL,319e65e3-fe32-4c6c-9c55-638a43b54195,55.47214,-120.37029,11.49404,6.15613,0.68117,-16.66438,-1.38618,4.917,-4.71502,,1.74316,52.50199,,,,,,,,2.845,-77.00015,,,,,,,,-0.11452,-2.63848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
